datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,total_generation_mw,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),pm25,cluster_label,cluster_probability,outlier_score,umap_1,umap_2,cluster_label_str,is_noise
2024-05-15 16:00:00,2024-05-15,-1.2326182673318888,-0.715729106114329,0.8913641632090714,-0.8149731287054847,-0.5024600773611237,-1.3037861866353584,0.9954050522964434,0.4957377846741731,0.0081440049755369,-0.243459717101822,-0.1775218236018245,0.143201722771311,0.5500366006615962,-0.6295016196309444,-1,0.0,0.5267039002420146,7.171901,1.4909765,-1,Noise
2024-05-15 17:00:00,2024-05-15,-1.3741894927202432,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,-0.4587971466691004,-0.8406223752707289,1.3390082299873851,0.5026642566701509,0.0199203067246614,-0.243459717101822,-0.0465281798656396,-0.0744534080341706,0.4791155357627085,-1.129469450980551,-1,0.0,0.5499343319203368,7.2753916,1.6032617,-1,Noise
2024-05-15 18:00:00,2024-05-15,-1.422476801276207,-0.0100228396832731,0.8913641632090714,-0.8149731287054847,-0.391314437519048,-1.124825355465673,0.9847689681187288,0.5095907286661286,-0.0389612020209622,-0.243459717101822,0.0408009159584837,0.0913790725795296,0.3727339384143772,-0.1266699568165422,-1,0.0,0.5194401802556042,7.330094,1.6515,-1,Noise
2024-05-15 19:00:00,2024-05-15,-1.3741894927202432,0.3552776043178283,0.8913641632090714,-0.8149731287054847,-0.3578467844450391,-1.1667103369283491,0.8666716075824344,0.5068201398677378,-0.1567242195122098,-0.243459717101822,0.3027882034308536,0.1328371927329547,0.3195431397402113,0.1435195275172892,-1,0.0,0.5316005968778287,7.4535737,1.7003797,-1,Noise
2024-05-15 20:00:00,2024-05-15,-1.232618267331889,0.6956834267477828,0.8913641632090714,-0.8149731287054847,-0.0075594799425771,-0.7401647820999967,0.7508871800330995,0.5165172006621065,-0.286263538752582,-0.243459717101822,0.6084400388152853,-0.012266227804033,-0.1414437821025581,0.4453140582603683,-1,0.0,0.44993884119566213,10.559698,2.3222783,-1,Noise
2024-05-15 21:00:00,2024-05-15,-1.0074109701638505,0.9879965333552064,0.8913641632090714,-0.8149731287054847,0.0354653288241171,-0.5568386000731088,0.8081616389933085,0.49989366787176,-0.427579159742079,-0.243459717101822,0.8704273262876553,-0.1262760582259519,-0.1946345807767238,0.6997347506639436,-1,0.0,0.4125443382878533,10.5887575,2.2526286,-1,Noise
2024-05-15 22:00:00,2024-05-15,-0.7139151063454726,1.2122962689950538,0.8913641632090714,-0.8149731287054847,0.1893738943147094,-0.4620850119254814,0.6907742523231178,0.4943524902749781,-0.5217895737350771,-0.243459717101822,1.045085517935902,-0.167734178379377,-0.3542069767992208,0.0847229663423263,-1,0.0,0.33575470153371856,10.644613,2.2695172,-1,Noise
2024-05-15 23:00:00,2024-05-15,-0.3721319339711308,1.3532969773563082,0.8913641632090714,-0.8149731287054847,0.2174917637920312,-0.5653345682541584,0.6249648353569422,0.528984850254867,-0.6395525912263246,-0.243459717101822,1.176079161672087,-0.0848179380725268,-0.3719372430239428,-0.295943668318604,-1,0.0,0.36239381263472736,10.600372,2.171697,-1,Noise
2024-05-16 00:00:00,2024-05-16,-0.0053534114147367,1.4013896931788383,0.8913641632090714,-0.8149731287054847,0.3059789912961914,-0.5149329986502393,0.5623184169078246,0.4957377846741731,-0.6395525912263246,1.7970355292965765,1.176079161672087,-0.1055469981492394,-0.4605885741475523,-2.123547662966412,-1,0.0,0.6617223476960835,10.5604725,2.3980815,-1,Noise
2024-05-16 01:00:00,2024-05-16,0.3614251111416562,1.3532969773563088,0.8913641632090714,-0.8149731287054847,0.1231020642686951,-0.6056021844670114,0.6925687158402497,0.5137466118637155,-0.6042236859789503,-0.243459717101822,1.0887500658479636,-0.0744534080341706,-0.2832859119003333,-0.3406123020603649,-1,0.0,0.3881519057355247,9.601735,1.5000216,-1,Noise
2024-05-16 02:00:00,2024-05-16,0.7032082835159983,1.2122962689950545,0.8913641632090714,-0.8149731287054847,0.2720641490514159,-0.5618774978058547,0.572300899254736,0.5179024950613024,-0.6748814964736988,-0.243459717101822,1.2634082574962102,-0.0744534080341706,-0.4251280416981085,-0.5987602381312465,-1,0.0,0.38750856974108155,9.5856905,1.4954919,-1,Noise
2024-05-16 03:00:00,2024-05-16,0.9967041473343766,0.9879965333552068,0.8913641632090714,-0.8149731287054847,0.1817166485072469,-0.7040133568279074,0.5641559695989695,0.5331407334524537,-0.7573156087175722,-0.243459717101822,1.176079161672087,0.0188273623110357,-0.3364767105744989,-1.0962248717638314,-1,0.0,0.4584567089894287,9.513157,1.4328656,-1,Noise
2024-05-16 04:00:00,2024-05-16,1.2219114445024155,0.6956834267477828,0.8913641632090714,-0.8149731287054847,0.2609810215694477,-0.6565608189121765,0.5049845241526141,0.4777289574846315,-0.7455393069684474,-0.243459717101822,1.2197437095841486,0.0084628322726795,-0.4251280416981085,-1.164070001520445,-1,0.0,0.46315820399687213,9.511736,1.4766123,-1,Noise
2024-05-16 05:00:00,2024-05-16,1.3634826698907698,0.3552776043178288,0.8913641632090714,-0.8149731287054847,0.2243000638166374,-0.5653345682541584,0.6249648353569422,0.553920149440387,-0.7808682122158216,-0.243459717101822,1.2634082574962102,-0.0848179380725268,-0.3719372430239428,-0.6594547216837328,-1,0.0,0.3890700585412138,9.471069,1.4633653,-1,Noise
2024-05-16 06:00:00,2024-05-16,1.4117699784467337,-0.0100228396832727,0.8913641632090714,-0.8149731287054847,-0.1078925238129386,-0.834186867007186,0.8116874542949779,0.5303701446540621,-0.6631051947245741,-0.243459717101822,1.045085517935902,0.0188273623110357,-0.0173319185295045,-0.5715975615625344,-1,0.0,0.4726858136535047,9.309198,1.3380587,-1,Noise
2024-05-16 07:00:00,2024-05-16,1.3634826698907698,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,-0.5567167145855227,-1.5419868017240417,0.8019242494701185,0.5525348550411913,-0.4629080649894533,-0.243459717101822,0.652104586727347,0.2468470231548737,0.6741484642346494,-0.4753753542460345,-1,0.0,0.5499853033699476,7.421606,0.9779671,-1,Noise
2024-05-16 08:00:00,2024-05-16,1.2219114445024155,-0.7157291061143282,0.8913641632090714,-0.8149731287054847,-0.6835320384438189,-1.760950961203051,0.755939497624054,0.5248289670572801,-0.2744872370034573,-0.243459717101822,0.3901172992549769,0.298669673346655,0.9046419251560344,-0.4949804096408776,-1,0.0,0.5450653871795231,7.3711486,0.98646104,-1,Noise
2024-05-16 09:00:00,2024-05-16,0.9967041473343766,-1.0080422127217523,0.8913641632090714,-0.8149731287054847,-0.8588608745952031,-2.141523941604983,0.5127541262396048,0.5054348454685427,-0.0742901072683364,-0.243459717101822,0.128130011782607,0.4023149737302177,1.276977515875194,-0.5869209106492966,-1,0.0,0.5260749171122461,7.2954416,0.96190023,-1,Noise
2024-05-16 10:00:00,2024-05-16,0.7032082835159983,-1.2323419483616,0.8913641632090714,-0.8149731287054847,-0.996302444344235,-2.4325356746142144,0.425893453171828,0.5206730838596932,0.0316966084737864,-0.243459717101822,-0.0028636319535779,0.4437730938836428,1.6315828403696326,-2.1565329493975205,-1,0.0,0.6605976218001619,7.2829604,0.96690774,-1,Noise
2024-05-16 11:00:00,2024-05-16,0.3614251111416566,-1.3733426567228542,0.8913641632090714,-0.8149731287054847,-0.8891735803601732,-2.190533800622248,0.5836928669633741,0.5303701446540621,0.1494596259650339,-0.243459717101822,-0.1338572756897629,0.3919504436918615,1.365628846998804,-0.2734929194798166,-1,0.0,0.5396814143977248,7.1580076,0.89251006,-1,Noise
2024-05-16 12:00:00,2024-05-16,-0.0053534114147365,-1.421435372545384,0.8913641632090714,-0.8149731287054847,-0.8189714844920118,-2.0565698028782595,0.6147939513894127,0.5400672054484316,0.1730122294632833,-0.243459717101822,-0.1338572756897629,0.3712213836151489,1.2060564509763063,-0.068470857300479,-1,0.0,0.504363269385088,7.110176,0.92975986,-1,Noise
2024-05-16 13:00:00,2024-05-16,-0.3721319339711298,-1.3733426567228546,0.8913641632090714,-0.8149731287054847,-1.2251765226830045,-2.3639486382096644,1.9626885007868071,0.5400672054484316,-0.1567242195122098,5.147379351083362,0.5647754909032237,0.184659842924736,2.3230632231337864,0.0696221226138648,-1,0.0,0.8005483288085409,4.8784947,-3.5730877,-1,Noise
2024-05-16 14:00:00,2024-05-16,-0.7139151063454715,-1.2323419483616005,0.8913641632090714,-0.8149731287054847,-1.118161372302921,-2.0688645404400985,1.86496005790682,0.4915819014765871,0.0081440049755369,0.497799650742456,0.3464527513429153,0.1535662528096673,1.9507276324146263,-0.6546490126803916,-1,0.0,0.6663474982234847,7.2386017,1.460481,-1,Noise
2024-05-16 15:00:00,2024-05-16,-1.0074109701638494,-1.008042212721753,0.8913641632090714,-0.8149731287054847,-1.045735770833761,-1.964822560447717,1.7405201320641517,0.5068201398677378,-0.2509346335052076,6.565355502329055,0.4774463950791003,0.1535662528096673,1.7556947039426858,-1.4869628259394505,-1,0.0,0.7974438875487323,4.899593,-3.566126,-1,Noise
2024-05-16 16:00:00,2024-05-16,-1.2326182673318888,-0.715729106114329,0.8913641632090714,-0.8149731287054847,-0.9299391758675708,-1.4344313861671936,1.953082633726572,0.5123613174645204,-0.2509346335052076,2.3733981875526946,0.5647754909032237,0.0188273623110357,1.4542801781224135,-1.0767802671476665,-1,0.0,0.7323780023039822,7.224843,1.5407877,-1,Noise
2024-05-16 17:00:00,2024-05-16,-1.3741894927202432,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,-1.0213470866770475,-1.659167470836338,2.010039297157976,0.5012789622709558,-0.2038294265087086,-0.243459717101822,0.4337818471670386,0.0602854824644608,1.6847736390437975,-2.396056720740808,-1,0.0,0.7080819379942536,7.2302356,1.5602359,-1,Noise
2024-05-16 18:00:00,2024-05-16,-1.422476801276207,-0.0100228396832731,0.8913641632090714,-0.8149731287054847,-0.9637567340830911,-1.572632076844445,1.948853966509732,0.5414524998476267,-0.2744872370034573,-0.243459717101822,0.4337818471670386,0.0499209524261046,1.5606617754707446,-0.8582660921814524,-1,0.0,0.6742988752795622,7.241292,1.5989431,-1,Noise
2024-05-16 19:00:00,2024-05-16,-1.3741894927202432,0.3552776043178283,0.8913641632090714,-0.8149731287054847,-1.0379843458262537,-2.002339230633341,1.7125589290100138,0.559461327037169,-0.3686976509964552,-0.243459717101822,0.5647754909032237,0.1639307828480235,1.7734249701674074,-0.3099038670558204,-1,0.0,0.6610792589929719,7.290668,1.6350113,-1,Noise
2024-05-17 03:00:00,2024-05-17,0.9967041473343766,0.9879965333552068,0.8913641632090714,-0.8149731287054847,-1.1196614488886576,-2.2891452706545774,1.516058774737589,0.4860407238798044,-0.6984340999719484,-0.243459717101822,1.045085517935902,0.2364824931165174,1.9507276324146263,-0.091712400560144,-1,0.0,0.6287008862832436,7.5952783,0.96514344,-1,Noise
2024-05-17 06:00:00,2024-05-17,1.4117699784467337,-0.0100228396832727,0.8913641632090714,-0.8149731287054847,-0.8758924915115085,-1.906523780673331,1.117297094852323,0.4430965975047427,-0.6866577982228237,-0.243459717101822,0.9577564221117786,0.2468470231548737,1.276977515875194,-0.4609932176794086,-1,0.0,0.5910467413717918,7.50022,0.93870896,-1,Noise
2024-05-17 07:00:00,2024-05-17,1.3634826698907698,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,-0.980170606564953,-2.098422928768228,1.1646079675947467,0.4306289479119822,-0.4864606684877027,-0.243459717101822,0.5647754909032237,0.2675760832315862,1.525201243021301,-0.4698482403682851,-1,0.0,0.5832832027043706,7.423752,0.9667118,-1,Noise
2024-05-17 08:00:00,2024-05-17,1.2219114445024155,-0.7157291061143282,0.8913641632090714,-0.8149731287054847,-0.7406339753737151,-1.912185939365496,0.4965731297934928,0.4417113031055468,-0.2744872370034573,-0.243459717101822,0.3027882034308536,0.3815859136535052,0.975562990054922,-0.3142893374992924,-1,0.0,0.5383375275561844,7.318271,0.94148546,-1,Noise
2024-05-17 09:00:00,2024-05-17,0.9967041473343766,-1.0080422127217523,0.8913641632090714,-0.8149731287054847,-0.7224322871234702,-1.9190022811621568,0.3725340468370405,0.4458671863031336,-0.0507375037700867,-0.243459717101822,0.0408009159584837,0.412679503768574,0.940102457605478,-0.1831978848281262,-1,0.0,0.49138726340249456,7.2689304,0.9313394,-1,Noise
2024-05-17 10:00:00,2024-05-17,0.7032082835159983,-1.2323419483616,0.8913641632090714,-0.8149731287054847,-0.5845165026605263,-1.8132313231767136,0.0274628254776236,0.5206730838596932,0.1730122294632833,-0.243459717101822,-0.1775218236018245,0.4955957440754241,0.7096089966840934,-0.01454655017425,-1,0.0,0.4314197724557036,7.1760254,0.88681173,-1,Noise
2024-05-17 11:00:00,2024-05-17,0.3614251111416566,-1.3733426567228542,0.8913641632090714,-0.8149731287054847,-0.4696890316117457,-1.6773427769921545,-0.0364870340730263,0.5400672054484316,0.4085382644457784,-0.243459717101822,-0.3958445631621329,0.5059602741137804,0.5145760682121525,0.2103623455315174,-1,0.0,0.44710738679093864,7.0587454,0.8239811,-1,Noise
2024-05-17 12:00:00,2024-05-17,-0.0053534114147365,-1.421435372545384,0.8913641632090714,-0.8149731287054847,-0.5727139942822054,-1.818608555929193,-0.1518859882679817,0.528984850254867,0.5969590924317746,-0.243459717101822,-0.5705027548103795,0.5474183942672055,0.6918787304593715,0.4103850517986516,-1,0.0,0.4286724788093268,7.026292,0.83874565,-1,Noise
2024-05-17 13:00:00,2024-05-17,-0.3721319339711298,-1.3733426567228546,0.8913641632090714,-0.8149731287054847,-0.6056365527390521,-1.862467098977136,-0.4026490146984706,0.5123613174645204,0.7029458081738973,-0.243459717101822,-0.6141673027224412,0.6199701045356993,0.7450695291335371,0.6217114809762259,-1,0.0,0.44294312705255207,7.009164,0.734305,-1,Noise
2024-05-17 14:00:00,2024-05-17,-0.7139151063454715,-1.2323419483616005,0.8913641632090714,-0.8149731287054847,-0.8921649406373313,-2.136091193764568,-1.4159405037143549,0.5192877894604983,0.8795903344107685,-0.243459717101822,-0.7014963985465645,0.8479897653795373,1.365628846998804,0.7671033859339524,-1,0.0,0.513234141289587,6.753171,-0.1700362,-1,Noise
2024-05-17 15:00:00,2024-05-17,-1.0074109701638494,-1.008042212721753,0.8913641632090714,-0.8149731287054847,-0.5469860326781898,-1.774295903506403,-0.0871252374371936,0.5165172006621065,0.6558406011773984,-0.243459717101822,-0.5705027548103795,0.5266893341904929,0.6386879317852058,-0.9257318336277504,-1,0.0,0.4841723229731075,7.0095906,0.8493719,-1,Noise
2024-05-17 16:00:00,2024-05-17,-1.2326182673318888,-0.715729106114329,0.8913641632090714,-0.8149731287054847,-0.6959820803501368,-1.9543515700206355,0.1393232737508877,0.5109760230653245,0.7147221099230222,-0.243459717101822,-0.5705027548103795,0.4748666839987116,0.922372191380756,0.616298238006369,-1,0.0,0.5287707253968947,7.011367,0.7626212,-1,Noise
2024-05-17 17:00:00,2024-05-17,-1.3741894927202432,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,-0.7246830346234484,-2.0042743443859314,0.0706689404712817,0.49989366787176,0.7029458081738973,-0.243459717101822,-0.5268382068983178,0.4955957440754241,0.975562990054922,0.3147602662742974,-1,0.0,0.5364575078543429,6.979993,0.8519116,-1,Noise
2024-05-17 22:00:00,2024-05-17,-0.7139151063454726,1.2122962689950538,0.8913641632090714,-0.8149731287054847,-0.1398153284783999,-1.2045468738862295,0.3322220922075443,0.5165172006621065,-0.1213953142648354,-0.243459717101822,0.7394336825514702,0.3090342033850113,0.018128613919939,1.158145971851315,-1,0.0,0.5112271135694487,9.53378,1.3372282,-1,Noise
2024-05-17 23:00:00,2024-05-17,-0.3721319339711308,1.3532969773563082,0.8913641632090714,-0.8149731287054847,-0.0548281550220417,-1.1672948871482574,0.203288482985381,0.5109760230653245,-0.3569213492473305,-0.243459717101822,1.176079161672087,0.3504923235384364,-0.0882529834283922,1.3722898481535186,-1,0.0,0.5269331519998299,9.573662,1.3746332,-1,Noise
2024-05-18 00:00:00,2024-05-18,-0.0053534114147367,1.4013896931788383,0.8913641632090714,-0.8149731287054847,-0.1235581273855105,-1.218505225837787,0.2591512158491445,0.5248289670572801,-0.5217895737350771,-0.243459717101822,1.307072805408272,0.3401277935000801,0.0003983476952172,-0.1304218106441291,-1,0.0,0.48526621038818374,9.556592,1.3682448,-1,Noise
2024-05-18 01:00:00,2024-05-18,0.3614251111416562,1.3532969773563088,0.8913641632090714,-0.8149731287054847,-0.1049631364706154,-1.069611663787004,0.5077050060969809,0.4888113126781954,-0.6395525912263246,-0.243459717101822,1.4380664491444568,0.2053889030014486,-0.0350621847542267,1.6989107461803217,-1,0.0,0.5414535313654765,9.513264,1.4448669,-1,Noise
2024-05-18 02:00:00,2024-05-18,0.7032082835159983,1.2122962689950545,0.8913641632090714,-0.8149731287054847,0.6058873299034948,-0.5160872465236794,0.3231454199427313,0.4985083734725649,-0.5571184789824513,-0.243459717101822,1.307072805408272,-0.0329952878807455,-0.6910820350689371,1.7237172316189449,-1,0.0,0.43982780310533987,9.550266,1.5095838,-1,Noise
2024-05-18 03:00:00,2024-05-18,0.9967041473343766,0.9879965333552068,0.8913641632090714,-0.8149731287054847,0.8389533563801124,-0.4659281534256348,0.2070826385952918,0.5095907286661286,-0.427579159742079,-0.243459717101822,1.1324146137600253,-0.0329952878807455,-0.8329241648667123,1.5761256104682249,-1,0.0,0.4067617724024413,9.482414,1.4459945,-1,Noise
2024-05-18 04:00:00,2024-05-18,1.2219114445024155,0.6956834267477828,0.8913641632090714,-0.8149731287054847,1.042999033011211,-0.5174306582542013,0.0338977583368209,0.4985083734725649,-0.5217895737350771,-0.243459717101822,1.0887500658479636,0.1328371927329547,-0.9393057622150438,1.5021069236369144,-1,0.0,0.4303473748483663,9.439993,1.4239936,-1,Noise
2024-05-18 05:00:00,2024-05-18,1.3634826698907698,0.3552776043178288,0.8913641632090714,-0.8149731287054847,0.9756560083137036,-0.649782414949278,-0.2065715381894121,0.5192877894604983,-0.4393554614912037,-0.243459717101822,0.9577564221117786,0.4645021539603553,-0.9038452297656,1.1890447138602958,-1,0.0,0.40657375870587903,9.262567,1.4099352,-1,Noise
2024-05-18 06:00:00,2024-05-18,1.4117699784467337,-0.0100228396832727,0.8913641632090714,-0.8149731287054847,0.9697708819435816,-0.652132404290312,-0.503986705042487,0.6259554581985558,-0.6395525912263246,-0.243459717101822,1.3944019012323952,0.7858025851493997,-0.8861149635408779,1.1972178875093502,-1,0.0,0.4576930689343533,9.030965,1.3515708,-1,Noise
2024-05-18 07:00:00,2024-05-18,1.3634826698907698,-0.3753232836843744,0.8913641632090714,-0.8149731287054847,1.0003270450189286,-0.6068384640313887,-0.6285708636828884,0.740934893331787,-0.3922502544947048,-0.243459717101822,1.045085517935902,0.9309060056863876,-0.8861149635408779,1.0394741650300958,-1,0.0,0.40997305022135405,8.444879,1.280925,-1,Noise
2024-05-18 08:00:00,2024-05-18,1.2219114445024155,-0.7157291061143282,0.8913641632090714,-0.8149731287054847,1.04528911376852,-0.4669537022967114,-0.8079887252097951,0.9154819876304264,-0.1096190125157107,-0.243459717101822,0.6957691346394086,1.2003837866836504,-0.8861149635408779,1.0039339929677404,-1,0.0,0.3901884812828449,8.036523,1.1698408,-1,Noise
