timestamp,pm25,pred,residual
2025-09-18 13:00:00,-1.2755870571421282,-0.30263105317211014,-0.972956003970018
2025-09-18 14:00:00,-1.554263099665165,-0.3746985556149287,-1.1795645440502363
2025-09-18 15:00:00,-2.102100469855019,-0.9435113484251377,-1.1585891214298814
2025-09-18 16:00:00,-1.84010581981528,-0.7162968316482401,-1.12380898816704
2025-09-18 17:00:00,-2.0299139657525487,-0.8808519138580165,-1.149062051894532
2025-09-18 18:00:00,-1.7621484217437875,-0.6291702539785332,-1.1329781677652542
2025-09-18 19:00:00,-1.702963044013647,-0.3877137871457552,-1.3152492568678917
2025-09-18 20:00:00,-1.5418328508222734,-0.2996528480795633,-1.2421800027427101
2025-09-18 21:00:00,-1.272549632674443,-0.14356248879973244,-1.1289871438747106
2025-09-18 22:00:00,-1.0495144556516292,0.1772274539210293,-1.2267419095726584
2025-09-18 23:00:00,-1.000440699137893,0.2812210732641335,-1.2816617724020265
2025-09-19 00:00:00,-1.196459348901712,0.017075637156746325,-1.2135349860584583
2025-09-19 01:00:00,-0.5415970528184447,0.46851445066754555,-1.0101115034859902
2025-09-19 02:00:00,0.1861098642270041,0.463529068754302,-0.2774192045272979
2025-09-19 03:00:00,0.0458304257177839,0.3727612883551249,-0.326930862637341
2025-09-19 04:00:00,-0.0472293431670971,0.28124363928875584,-0.32847298245585294
2025-09-19 05:00:00,-0.8395001721463076,0.22487815985788148,-1.064378332004189
2025-09-19 06:00:00,-0.9923398349584036,0.2654330530812939,-1.2577728880396974
2025-09-19 07:00:00,-0.3997691591378071,0.2904857775447679,-0.690254936682575
2025-09-19 08:00:00,0.0022106009121669,0.45175072784382225,-0.44954012693165535
2025-09-19 09:00:00,-0.7041322988630059,0.5390882836516959,-1.2432205825147018
2025-09-19 10:00:00,-0.3761846120969799,0.7562373949215392,-1.1324220070185191
2025-09-19 11:00:00,-0.0500592987771687,0.5706634102037781,-0.6207227089809468
2025-09-19 12:00:00,-0.0253111641023955,0.1551355685382209,-0.18044673264061642
2025-09-19 13:00:00,-0.9756090582582996,-0.17115997951048578,-0.8044490787478138
2025-09-19 14:00:00,-1.4805436694097978,-0.19289205339034463,-1.287651616019453
2025-09-19 15:00:00,-1.880424961394603,-0.6158385418669022,-1.2645864195277006
2025-09-19 16:00:00,-1.454257849664055,-0.44710168828107016,-1.007156161382985
2025-09-19 17:00:00,-1.9294030700209115,-0.6000045563684347,-1.3293985136524769
2025-09-19 18:00:00,-1.543603210963802,-0.2866467393845323,-1.2569564715792698
2025-09-19 19:00:00,-1.60626139016667,-0.07827878731769289,-1.5279826028489771
2025-09-19 20:00:00,-1.209950604946573,0.07544045945138045,-1.2853910643979534
2025-09-19 21:00:00,-1.0190519216546796,0.07449248571296418,-1.0935444073676437
2025-09-19 22:00:00,-0.8241608287872909,0.3915830719480536,-1.2157439007353446
2025-09-20 01:00:00,-0.4991230490251205,0.41148195562160234,-0.9106050046467229
2025-09-20 02:00:00,0.2028603017887222,0.49929345219419347,-0.29643315040547125
2025-09-20 03:00:00,0.151111088137955,0.5224860776845478,-0.37137498954659276
2025-09-20 04:00:00,0.093443068947111,0.4288514125443041,-0.33540834359719307
2025-09-20 05:00:00,0.0126257926032289,0.30269732700168295,-0.29007153439845407
2025-09-20 06:00:00,-0.4318738151621851,0.3801910486034095,-0.8120648637655946
2025-09-20 09:00:00,0.329722189760827,0.5542758107969508,-0.22455362103612375
2025-09-20 10:00:00,0.2432505697826499,0.7194044444334206,-0.47615387465077064
2025-09-20 11:00:00,-0.4283555478647208,0.6648740044289181,-1.0932295522936388
2025-09-20 12:00:00,-0.329725501521122,0.3482516748189392,-0.6779771763400613
2025-09-20 13:00:00,-0.5098908772196102,0.06674721887370348,-0.5766380960933137
2025-09-20 14:00:00,-0.7471659343682352,-0.08913098463912622,-0.6580349497291089
2025-09-20 15:00:00,-1.5246649360083993,-0.5929869782715865,-0.9316779577368127
2025-09-20 16:00:00,-1.6067203852710683,-0.5198689970532,-1.0868513882178683
2025-09-20 17:00:00,-2.272762350004944,-0.710582977898512,-1.5621793721064319
2025-09-20 18:00:00,-1.8798883777735,-0.4843239024970483,-1.3955644752764518
2025-09-20 19:00:00,-1.5189794750328938,-0.06744655374320374,-1.4515329212896901
2025-09-20 20:00:00,-1.4139083542768454,0.17901739729467472,-1.59292575157152
2025-09-20 21:00:00,-1.3817193569132151,0.30861609615632984,-1.690335453069545
2025-09-20 22:00:00,-0.8739082763455603,0.5482099588152686,-1.4221182351608288
2025-09-20 23:00:00,-0.4770609857382439,0.6855852521746051,-1.162646237912849
2025-09-21 00:00:00,-0.6339752474447395,0.6219346961977764,-1.255909943642516
2025-09-21 01:00:00,0.2362090581376081,0.6674850786794807,-0.43127602054187264
2025-09-21 02:00:00,0.2410131567447611,0.6173013641673809,-0.3762882074226198
2025-09-21 03:00:00,-0.1895246784739688,0.5311931629779205,-0.7207178414518893
2025-09-21 04:00:00,-0.9794558519021812,0.5007916579541201,-1.4802475098563013
2025-09-21 05:00:00,-0.6978357656561054,0.42346579308358645,-1.1213015587396917
2025-09-21 06:00:00,-0.7379149640862952,0.4166183266696519,-1.1545332907559471
2025-09-21 07:00:00,-0.651452513525101,0.4388064787245967,-1.0902589922496977
2025-09-21 08:00:00,-0.1864604740188817,0.6262969123047428,-0.8127573863236245
2025-09-21 09:00:00,0.1043689685994526,1.032339321795095,-0.9279703531956423
2025-09-21 10:00:00,0.2822622139874083,0.8595582112114267,-0.5772959972240184
2025-09-21 11:00:00,-0.2269281504801099,0.6990880445152677,-0.9260161949953776
2025-09-21 12:00:00,-0.0095579062575372,0.42455629610663637,-0.4341142023641736
2025-09-21 13:00:00,-0.62608830029079,0.4350568658989069,-1.061145166189697
2025-09-21 14:00:00,-1.3206217193824692,0.21789146415529304,-1.5385131835377623
2025-09-21 15:00:00,-2.079709589919628,-0.35905187602386385,-1.7206577138957642
2025-09-21 16:00:00,-1.9477103619134184,-0.34880801940664163,-1.5989023425067768
2025-09-21 17:00:00,-2.3046031831138305,-0.6077810476635583,-1.6968221354502722
2025-09-21 18:00:00,-1.849571583657382,-0.24781105303020234,-1.6017605306271796
2025-09-21 19:00:00,-1.7782747482927954,-0.06710820648076357,-1.7111665418120319
2025-09-21 20:00:00,-1.6827115858827106,0.29317420806666983,-1.9758857939493804
2025-09-21 21:00:00,-1.0040169786632964,0.350186743514821,-1.3542037221781174
2025-09-21 22:00:00,-0.6511864016252776,0.5425157495278422,-1.1937021511531198
2025-09-21 23:00:00,0.1780057885933805,0.61717514954095,-0.4391693609475695
2025-09-22 00:00:00,-1.0180674396729694,0.6569412518855192,-1.6750086915584887
2025-09-22 01:00:00,0.0567010470943651,0.7518373732039115,-0.6951363261095465
2025-09-22 02:00:00,1.3257268035749037,0.7440815246209471,0.5816452789539566
2025-09-22 03:00:00,0.9642745393187256,0.7082664848613246,0.25600805445740105
2025-09-22 04:00:00,0.2418125608377458,0.6318303885017523,-0.3900178276640065
2025-09-22 05:00:00,-0.092099160036611,0.46447945707766686,-0.5565786171142779
2025-09-22 06:00:00,0.1522890470401488,0.43768454546940927,-0.2853954984292605
2025-09-22 07:00:00,0.594084309619221,0.3670388547649053,0.2270454548543157
2025-09-22 08:00:00,0.595260511357154,0.6156036963376649,-0.02034318498051091
2025-09-22 09:00:00,0.3982932353247583,1.0306089748074745,-0.6323157394827161
2025-09-22 10:00:00,0.6456123570993616,0.7698976029624082,-0.12428524586304657
2025-09-22 11:00:00,0.9471516194107208,0.7247007232359138,0.22245089617480696
2025-09-22 12:00:00,0.3123053253458979,0.6574916417634878,-0.34518631641758996
2025-09-22 13:00:00,-0.0523265587023297,0.5660623873292726,-0.6183889460316023
2025-09-22 14:00:00,-0.653050034195876,0.41436867640386993,-1.067418710599746
2025-09-22 15:00:00,-1.649470760795782,-0.03537864723589883,-1.6140921135598831
2025-09-22 16:00:00,-1.8234030297610195,-0.18304608560950758,-1.640356944151512
2025-09-22 17:00:00,-1.420087555935263,-0.47727596842045633,-0.9428115875148066
2025-09-22 18:00:00,-1.561853284706778,-0.5158719842057294,-1.0459813005010488
2025-09-22 19:00:00,-1.331573091287936,-0.5959086448769159,-0.7356644464110201
2025-09-22 20:00:00,-1.1354228162793785,0.05070102376753777,-1.1861238400469163
2025-09-22 21:00:00,0.1210593033357263,0.2386674471221388,-0.1176081437864125
2025-09-22 22:00:00,0.5036775986749622,0.44723041413277986,0.05644718454218234
2025-09-22 23:00:00,0.2747486896599606,0.4817213172423405,-0.20697262758237994
2025-09-23 00:00:00,0.2049837025998077,0.3987753158852567,-0.19379161328544903
2025-09-23 01:00:00,-0.1152663707339411,0.727057147104393,-0.842323517838334
2025-09-23 02:00:00,-0.0232645111687525,0.6781223881772563,-0.7013868993460088
2025-09-23 03:00:00,0.1133361289686871,0.8004341790741266,-0.6870980501054396
2025-09-23 04:00:00,0.3170586538204307,0.642530065317712,-0.32547141149728126
2025-09-23 05:00:00,-0.6442816399127835,0.5795100555569636,-1.223791695469747
2025-09-23 06:00:00,-0.5281509806892041,0.46629687237006645,-0.9944478530592705
2025-09-23 07:00:00,-0.4018451054359452,0.42935966984406504,-0.8312047752800102
2025-09-23 08:00:00,0.034712052964743,0.6048622677540183,-0.5701502147892753
2025-09-23 09:00:00,0.2783529405773975,0.7440810573447358,-0.46572811676733833
2025-09-23 10:00:00,0.7272119213931124,0.6401713627706911,0.08704055862242133
2025-09-23 11:00:00,0.9698748655970282,0.8483747130651497,0.12150015253187851
2025-09-23 12:00:00,0.4358958328921993,0.5679602445709732,-0.13206441167877386
2025-09-23 13:00:00,0.1333460106406687,0.6474475100659509,-0.5141014994252822
2025-09-23 14:00:00,-0.316925897948131,0.5556527708622546,-0.8725786688103856
2025-09-23 15:00:00,-1.252558600751886,0.024275538183562134,-1.2768341389354483
2025-09-23 16:00:00,-1.0832378561110438,0.00808630263734592,-1.0913241587483897
2025-09-23 17:00:00,-1.7318127578907954,-0.2001682031579197,-1.5316445547328756
2025-09-23 18:00:00,-1.0362047539730803,-0.2395289851048936,-0.7966757688681867
2025-09-23 19:00:00,-0.8273945100693341,-0.5088655760546016,-0.3185289340147325
2025-09-23 20:00:00,-0.5333677549150172,0.04392250043999156,-0.5772902553550088
2025-09-23 21:00:00,0.8807141757913736,0.36797175199958987,0.5127424237917837
2025-09-23 22:00:00,0.7852489939561528,0.7895403623195609,-0.0042913683634081545
2025-09-23 23:00:00,0.6846538756495013,0.988093088738318,-0.3034392130888167
2025-09-24 00:00:00,0.2794484165749555,1.0626756637796506,-0.783227247204695
2025-09-24 01:00:00,0.5378928259279395,1.0111556516548856,-0.4732628257269461
2025-09-24 02:00:00,0.4234030448204101,0.8912285107037031,-0.46782546588329305
2025-09-24 03:00:00,0.169364352484936,0.7199533276949672,-0.5505889752100313
2025-09-24 04:00:00,0.0554570187843742,0.6709470784308201,-0.6154900596464459
