datetime,date,hour,interval_start,A3_MW,A4_MW,A5_MW,B1_MW,B2_MW,total_generation_mw,co,no2,o3,pm10,pm25,so2,temperature_2m (°C),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h)
2023-08-01 01:00:00,2023-08-01,1,2023-08-01 00:00:00,0.0,127.0,124.0,0.0,250.0,501.0,0.5,11.1,33.2,18.8,11.7,0.0,16.1,0.0,0.0,82,43,5.9
2023-08-01 02:00:00,2023-08-01,2,2023-08-01 01:00:00,0.0,124.0,130.0,0.0,244.0,498.0,0.4,9.3,33.8,14.4,10.3,0.0,16.1,0.0,0.0,82,61,4.5
2023-08-01 03:00:00,2023-08-01,3,2023-08-01 02:00:00,0.0,129.0,130.0,0.0,250.0,509.0,0.4,5.6,45.6,11.3,8.5,0.0,15.1,0.0,0.0,87,56,5.2
2023-08-01 04:00:00,2023-08-01,4,2023-08-01 03:00:00,0.0,131.0,131.0,0.0,250.0,512.0,0.4,5.1,34.3,13.0,9.9,0.0,14.4,0.0,0.0,90,55,5.7
2023-08-01 05:00:00,2023-08-01,5,2023-08-01 04:00:00,0.0,128.0,132.0,0.0,248.0,508.0,0.4,,34.4,12.9,9.9,0.0,13.9,0.0,0.0,91,63,5.6
2023-08-01 07:00:00,2023-08-01,7,2023-08-01 06:00:00,0.0,129.0,130.0,0.0,247.0,506.0,0.4,4.9,40.1,11.7,8.6,0.0,16.8,0.0,0.0,77,50,2.8
2023-08-01 08:00:00,2023-08-01,8,2023-08-01 07:00:00,0.0,129.0,130.0,0.0,251.0,510.0,0.4,6.7,46.6,14.3,10.3,0.0,19.5,0.0,0.0,66,333,0.8
2023-08-01 09:00:00,2023-08-01,9,2023-08-01 08:00:00,0.0,133.0,129.0,0.0,250.0,512.0,0.4,9.6,39.6,21.9,12.5,1.6,21.8,0.0,0.0,56,270,2.2
2023-08-01 10:00:00,2023-08-01,10,2023-08-01 09:00:00,0.0,135.0,125.0,0.0,251.0,511.0,0.4,9.6,43.8,23.3,10.4,5.7,23.9,0.0,0.0,47,241,4.5
2023-08-01 11:00:00,2023-08-01,11,2023-08-01 10:00:00,0.0,134.0,125.0,0.0,252.0,511.0,0.4,8.6,64.4,14.95,7.15,2.5,25.7,0.0,0.0,40,237,6.0
2023-08-01 12:00:00,2023-08-01,12,2023-08-01 11:00:00,0.0,134.0,124.0,0.0,252.0,510.0,0.4,7.3,90.1,12.4,5.949999999999999,0.0,27.2,0.0,0.0,35,227,6.9
2023-08-11 16:00:00,2023-08-11,16,2023-08-11 15:00:00,131.0,0.0,131.0,0.0,0.0,262.0,0.4,5.5,65.3,11.8,5.9,,23.2,0.0,0.0,41,25,14.7
2023-08-11 17:00:00,2023-08-11,17,2023-08-11 16:00:00,129.0,0.0,132.0,0.0,0.0,261.0,0.2,17.0,70.4,5.4,3.8,12.5,22.2,0.0,0.0,44,29,17.7
2023-08-17 12:00:00,2023-08-17,12,2023-08-17 11:00:00,127.0,0.0,127.0,0.0,247.0,501.0,0.6000000000000001,9.05,58.8,22.1,15.35,6.95,27.0,0.0,0.0,49,38,10.0
2023-08-17 18:00:00,2023-08-17,18,2023-08-17 17:00:00,129.0,0.0,130.0,0.0,244.0,503.0,0.6000000000000001,9.8,64.4,17.25,11.25,4.75,27.0,0.0,0.0,50,36,16.0
2023-08-17 21:00:00,2023-08-17,21,2023-08-17 20:00:00,130.0,0.0,122.0,0.0,247.0,499.0,0.8,15.35,50.0,20.15,14.35,7.55,21.1,0.0,0.0,76,41,11.5
2023-08-18 01:00:00,2023-08-18,1,2023-08-18 00:00:00,125.0,0.0,128.0,0.0,247.0,500.0,0.65,18.1,37.1,21.6,16.7,6.65,18.2,0.0,0.0,89,43,6.4
2023-08-18 02:00:00,2023-08-18,2,2023-08-18 01:00:00,124.0,0.0,128.0,0.0,246.0,498.0,0.6000000000000001,11.8,39.8,21.6,17.5,7.1,18.5,0.0,0.0,91,48,5.4
2023-08-18 03:00:00,2023-08-18,3,2023-08-18 02:00:00,124.0,0.0,129.0,0.0,249.0,502.0,0.4,7.9,42.2,21.55,18.05,6.75,18.1,0.0,0.0,95,48,4.3
2023-08-18 04:00:00,2023-08-18,4,2023-08-18 03:00:00,125.0,0.0,129.0,0.0,247.0,501.0,0.6000000000000001,8.450000000000001,35.65,22.0,18.75,0.0,18.0,0.0,0.0,96,30,5.0
2023-08-18 06:00:00,2023-08-18,6,2023-08-18 05:00:00,124.0,0.0,128.0,0.0,248.0,500.0,0.6000000000000001,8.7,30.450000000000003,21.75,18.65,6.9,16.9,0.0,0.0,98,38,5.9
2023-08-18 07:00:00,2023-08-18,7,2023-08-18 06:00:00,123.0,0.0,129.0,0.0,247.0,499.0,0.65,13.15,19.1,23.950000000000003,19.35,6.9,19.1,0.0,0.0,91,25,6.0
2023-08-18 08:00:00,2023-08-18,8,2023-08-18 07:00:00,122.0,0.0,127.0,0.0,248.0,497.0,0.65,11.05,23.65,24.450000000000003,19.35,7.25,21.5,0.0,0.0,79,23,5.5
2023-08-18 09:00:00,2023-08-18,9,2023-08-18 08:00:00,118.0,0.0,123.0,0.0,248.0,489.0,0.55,10.35,31.2,22.25,17.0,7.5,24.0,0.0,0.0,67,27,8.0
2023-08-18 14:00:00,2023-08-18,14,2023-08-18 13:00:00,131.0,0.0,131.0,0.0,246.0,508.0,0.55,7.35,71.8,13.85,8.25,3.4,31.4,0.0,0.0,36,34,9.1
2023-08-24 21:00:00,2023-08-24,21,2023-08-24 20:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.4,36.7,67.3,17.35,10.9,5.65,22.5,0.0,0.0,70,49,6.6
2023-08-25 00:00:00,2023-08-25,0,2023-08-24 23:00:00,127.0,0.0,0.0,0.0,245.0,372.0,0.45,16.0,27.2,28.0,19.0,7.75,19.7,0.0,0.0,85,58,5.5
2023-08-25 01:00:00,2023-08-25,1,2023-08-25 00:00:00,128.0,0.0,0.0,0.0,244.0,372.0,0.45,25.25,33.55,24.15,18.35,7.25,19.5,0.0,0.0,86,48,4.8
2023-08-25 03:00:00,2023-08-25,3,2023-08-25 02:00:00,121.0,0.0,0.0,0.0,245.0,366.0,0.4,11.95,43.6,20.85,16.85,7.9,20.0,0.0,0.0,84,360,0.4
2023-08-25 06:00:00,2023-08-25,6,2023-08-25 05:00:00,118.0,0.0,0.0,0.0,244.0,362.0,0.45,16.05,27.75,23.35,18.6,7.85,17.7,0.0,0.0,95,61,4.5
2023-08-25 07:00:00,2023-08-25,7,2023-08-25 06:00:00,119.0,0.0,0.0,0.0,246.0,365.0,0.45,15.05,30.3,23.4,18.75,7.85,19.6,0.0,0.0,87,56,3.9
2023-08-25 09:00:00,2023-08-25,9,2023-08-25 08:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.35,13.2,51.2,22.15,16.700000000000003,7.7,25.0,0.0,0.0,62,333,3.2
2023-08-25 10:00:00,2023-08-25,10,2023-08-25 09:00:00,121.0,0.0,0.0,0.0,245.0,366.0,0.35,11.4,62.05,23.1,15.9,0.0,27.5,0.0,0.0,47,360,5.0
2023-08-25 14:00:00,2023-08-25,14,2023-08-25 13:00:00,122.0,0.0,0.0,0.0,242.0,364.0,0.4,7.75,78.2,14.5,8.85,6.3,31.6,0.0,0.0,29,15,10.8
2023-08-25 21:00:00,2023-08-25,21,2023-08-25 20:00:00,125.0,0.0,0.0,0.0,245.0,370.0,0.4,36.15,22.7,25.9,15.0,0.0,22.4,0.0,0.0,54,72,5.7
2023-08-25 23:00:00,2023-08-25,23,2023-08-25 22:00:00,126.0,0.0,0.0,0.0,246.0,372.0,0.45,33.6,18.7,33.8,19.950000000000003,0.4,19.2,0.0,0.0,68,80,4.0
2023-08-26 01:00:00,2023-08-26,1,2023-08-26 00:00:00,124.0,0.0,0.0,0.0,247.0,371.0,0.4,26.6,32.95,20.25,15.05,8.05,17.7,0.0,0.0,74,83,2.9
2023-08-26 02:00:00,2023-08-26,2,2023-08-26 01:00:00,119.0,0.0,0.0,0.0,242.0,361.0,0.45,23.35,39.4,24.200000000000003,17.4,8.4,17.9,0.0,0.0,78,76,1.5
2023-08-26 04:00:00,2023-08-26,4,2023-08-26 03:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.35,17.400000000000002,39.5,18.0,15.0,8.45,17.1,0.0,0.0,83,69,5.0
2023-08-26 05:00:00,2023-08-26,5,2023-08-26 04:00:00,126.0,7.0,0.0,0.0,246.0,379.0,0.35,16.4,31.05,23.5,17.35,8.25,17.4,0.0,0.0,81,75,4.1
2023-08-26 06:00:00,2023-08-26,6,2023-08-26 05:00:00,120.0,36.0,0.0,0.0,244.0,400.0,0.4,16.7,21.35,27.2,19.2,7.8,18.1,0.0,0.0,77,81,2.2
2023-08-26 09:00:00,2023-08-26,9,2023-08-26 08:00:00,120.0,129.0,0.0,0.0,245.0,494.0,0.5,8.95,54.6,21.4,16.15,8.95,24.6,0.0,0.0,54,270,3.2
2023-08-26 10:00:00,2023-08-26,10,2023-08-26 09:00:00,120.0,131.0,0.0,0.0,244.0,495.0,0.35,8.85,67.75,21.0,14.35,8.65,27.6,0.0,0.0,45,281,3.7
2023-08-26 14:00:00,2023-08-26,14,2023-08-26 13:00:00,123.0,122.0,0.0,0.0,240.0,485.0,0.3,6.45,76.9,15.5,8.1,20.450000000000003,33.0,0.0,0.0,25,292,6.6
2023-08-26 16:00:00,2023-08-26,16,2023-08-26 15:00:00,123.0,124.0,0.0,0.0,242.0,489.0,0.3,5.35,,14.85,7.8,7.7,33.5,0.0,0.0,25,317,6.9
2023-08-26 20:00:00,2023-08-26,20,2023-08-26 19:00:00,124.0,128.0,0.0,0.0,242.0,494.0,0.4,24.8,,15.0,7.25,1.9,26.5,0.0,0.0,41,82,7.6
2023-08-27 01:00:00,2023-08-27,1,2023-08-27 00:00:00,125.0,125.0,0.0,0.0,244.0,494.0,0.5,34.35,,22.4,13.95,10.3,20.0,0.0,0.0,73,79,1.8
2023-08-27 02:00:00,2023-08-27,2,2023-08-27 01:00:00,122.0,128.0,0.0,0.0,244.0,494.0,0.45,25.05,23.3,18.25,12.6,9.45,20.5,0.0,0.0,77,59,2.1
2023-08-27 03:00:00,2023-08-27,3,2023-08-27 02:00:00,124.0,120.0,0.0,0.0,245.0,489.0,0.45,24.65,4.6,21.25,14.85,9.9,20.6,0.0,0.0,75,96,3.6
2023-08-27 05:00:00,2023-08-27,5,2023-08-27 04:00:00,126.0,130.0,0.0,0.0,246.0,502.0,0.45,17.75,11.3,21.85,15.8,9.9,20.3,0.0,0.0,76,127,3.6
2023-08-27 06:00:00,2023-08-27,6,2023-08-27 05:00:00,127.0,135.0,0.0,0.0,246.0,508.0,0.45,19.85,4.9,23.55,17.1,8.4,20.0,0.0,0.0,77,190,4.0
2023-08-27 08:00:00,2023-08-27,8,2023-08-27 07:00:00,123.0,128.0,0.0,0.0,246.0,497.0,0.45,15.1,21.2,25.3,17.4,8.5,23.0,0.0,0.0,65,225,1.0
2023-08-27 09:00:00,2023-08-27,9,2023-08-27 08:00:00,121.0,127.0,0.0,0.0,246.0,494.0,0.4,13.7,40.0,22.75,14.05,9.05,25.8,0.0,0.0,54,261,2.2
2023-08-27 10:00:00,2023-08-27,10,2023-08-27 09:00:00,116.0,127.0,0.0,0.0,237.0,480.0,0.5,11.9,65.5,21.45,12.7,9.55,28.5,0.0,0.0,44,276,3.6
2023-08-28 00:00:00,2023-08-28,0,2023-08-27 23:00:00,128.0,125.0,0.0,0.0,244.0,497.0,0.4,63.5,6.9,27.700000000000003,15.25,9.6,20.4,0.0,0.0,63,84,3.6
2023-08-28 01:00:00,2023-08-28,1,2023-08-28 00:00:00,126.0,127.0,0.0,0.0,245.0,498.0,0.45,26.950000000000003,12.7,24.75,15.8,9.2,19.8,0.0,0.0,63,76,3.0
2023-08-28 03:00:00,2023-08-28,3,2023-08-28 02:00:00,130.0,128.0,0.0,0.0,245.0,503.0,0.45,21.55,11.8,27.4,20.3,8.95,19.2,0.0,0.0,71,86,5.4
2023-08-28 05:00:00,2023-08-28,5,2023-08-28 04:00:00,126.0,124.0,0.0,0.0,243.0,493.0,0.4,11.95,29.5,18.6,14.3,9.25,19.8,0.0,0.0,67,96,6.5
2023-08-28 06:00:00,2023-08-28,6,2023-08-28 05:00:00,127.0,130.0,0.0,0.0,244.0,501.0,0.5,16.7,6.6,28.5,20.55,9.65,21.0,0.0,0.0,61,112,5.8
2023-08-28 07:00:00,2023-08-28,7,2023-08-28 06:00:00,128.0,133.0,0.0,0.0,245.0,506.0,0.5,16.8,5.3,27.35,19.3,9.4,21.6,0.0,0.0,60,117,4.0
2023-08-28 08:00:00,2023-08-28,8,2023-08-28 07:00:00,129.0,132.0,0.0,0.0,246.0,507.0,0.45,21.200000000000003,12.4,30.55,18.450000000000003,9.8,24.5,0.0,0.0,52,191,3.7
2023-08-28 09:00:00,2023-08-28,9,2023-08-28 08:00:00,127.0,127.0,0.0,0.0,244.0,498.0,0.45,21.15,31.0,37.0,18.65,9.35,27.3,0.0,0.0,43,196,7.9
2023-08-28 17:00:00,2023-08-28,17,2023-08-28 16:00:00,129.0,125.0,0.0,0.0,233.0,487.0,0.4,5.45,,16.75,8.85,2.45,33.7,0.0,0.0,24,198,12.9
2023-08-28 18:00:00,2023-08-28,18,2023-08-28 17:00:00,127.0,122.0,0.0,0.0,238.0,487.0,0.4,6.45,,19.2,9.35,1.7,32.0,0.0,0.0,29,194,14.5
2023-08-28 20:00:00,2023-08-28,20,2023-08-28 19:00:00,129.0,123.0,0.0,0.0,238.0,490.0,0.4,11.45,,46.1,16.1,1.2,26.8,0.0,0.0,43,183,6.1
2023-08-28 21:00:00,2023-08-28,21,2023-08-28 20:00:00,128.0,120.0,0.0,0.0,244.0,492.0,0.4,16.65,,30.25,14.9,1.3,25.0,0.0,0.0,51,190,6.2
2023-08-28 22:00:00,2023-08-28,22,2023-08-28 21:00:00,127.0,124.0,0.0,0.0,245.0,496.0,0.4,26.35,,37.45,16.75,,23.9,0.0,0.0,55,141,5.1
2023-08-28 23:00:00,2023-08-28,23,2023-08-28 22:00:00,127.0,126.0,0.0,0.0,245.0,498.0,0.4,34.55,,22.75,14.15,1.5,22.5,0.0,0.0,63,128,5.9
2023-08-29 00:00:00,2023-08-29,0,2023-08-28 23:00:00,127.0,127.0,0.0,0.0,244.0,498.0,0.4,64.7,,20.2,12.7,,22.8,0.0,0.0,62,139,3.8
2023-08-29 01:00:00,2023-08-29,1,2023-08-29 00:00:00,126.0,127.0,0.0,0.0,244.0,497.0,0.5,,,26.9,18.1,1.2,21.6,0.0,0.0,69,131,3.3
2023-08-29 03:00:00,2023-08-29,3,2023-08-29 02:00:00,126.0,129.0,0.0,0.0,245.0,500.0,0.5,4.8,,26.1,17.7,1.5,23.1,0.0,0.0,67,170,9.9
2023-08-29 04:00:00,2023-08-29,4,2023-08-29 03:00:00,127.0,127.0,0.0,0.0,242.0,496.0,0.5,4.6,,31.7,22.0,0.7,20.2,0.7,0.0,79,238,9.4
2023-08-29 05:00:00,2023-08-29,5,2023-08-29 04:00:00,127.0,124.0,0.0,0.0,244.0,495.0,0.5,4.1,,21.0,15.2,0.2,20.2,0.0,0.0,81,187,9.4
2023-08-29 06:00:00,2023-08-29,6,2023-08-29 05:00:00,128.0,122.0,0.0,0.0,244.0,494.0,0.4,3.6,,19.1,12.8,1.3,20.0,0.4,0.0,81,119,8.2
2023-08-29 07:00:00,2023-08-29,7,2023-08-29 06:00:00,128.0,122.0,0.0,0.0,245.0,495.0,0.5,4.9,,21.5,13.2,1.0,20.3,1.5,0.0,84,342,1.1
2023-08-29 09:00:00,2023-08-29,9,2023-08-29 08:00:00,130.0,122.0,0.0,0.0,247.0,499.0,0.5,10.2,,39.4,18.4,0.7,22.3,0.0,0.0,80,166,7.4
2023-08-29 10:00:00,2023-08-29,10,2023-08-29 09:00:00,127.0,126.0,0.0,0.0,244.0,497.0,0.5,9.3,,31.8,17.4,1.6,23.2,0.2,0.0,68,215,11.9
2023-08-29 11:00:00,2023-08-29,11,2023-08-29 10:00:00,125.0,127.0,0.0,0.0,245.0,497.0,0.5,6.6,,21.9,12.1,2.2,24.2,0.5,0.0,64,201,9.2
2023-08-29 15:00:00,2023-08-29,15,2023-08-29 14:00:00,126.0,126.0,0.0,0.0,247.0,499.0,0.5,,,28.5,13.7,2.2,25.5,0.0,0.0,41,193,9.6
2023-08-29 16:00:00,2023-08-29,16,2023-08-29 15:00:00,128.0,125.0,0.0,0.0,246.0,499.0,0.5,4.6,,30.1,13.4,2.2,26.5,0.0,0.0,38,160,7.3
2023-08-29 18:00:00,2023-08-29,18,2023-08-29 17:00:00,128.0,126.0,0.0,0.0,244.0,498.0,0.5,6.1,,30.4,11.0,1.7,25.0,0.0,0.0,41,241,14.0
2023-08-29 19:00:00,2023-08-29,19,2023-08-29 18:00:00,130.0,127.0,0.0,0.0,246.0,503.0,0.5,5.3,,23.2,9.9,0.0,22.0,0.0,0.0,55,178,13.7
2023-08-30 10:00:00,2023-08-30,10,2023-08-30 09:00:00,131.0,123.0,0.0,0.0,246.0,500.0,0.6,6.65,68.2,9.3,4.4,11.0,23.6,0.0,0.0,40,218,14.1
2023-08-30 11:00:00,2023-08-30,11,2023-08-30 10:00:00,130.0,121.0,0.0,0.0,245.0,496.0,0.55,7.3,75.2,12.7,4.2,10.7,25.0,0.0,0.0,33,228,17.3
2023-08-30 12:00:00,2023-08-30,12,2023-08-30 11:00:00,131.0,123.0,0.0,0.0,247.0,501.0,0.5,8.6,,8.45,4.2,,25.8,0.0,0.0,31,231,19.5
2023-08-30 14:00:00,2023-08-30,14,2023-08-30 13:00:00,131.0,124.0,0.0,0.0,246.0,501.0,0.55,5.050000000000001,82.5,10.95,4.1,11.1,25.4,0.0,0.0,31,223,18.6
2023-08-30 21:00:00,2023-08-30,21,2023-08-30 20:00:00,121.0,120.0,0.0,0.0,245.0,486.0,0.6,5.949999999999999,75.8,7.15,3.9,9.9,19.1,0.0,0.0,60,217,9.0
2023-08-30 23:00:00,2023-08-30,23,2023-08-30 22:00:00,123.0,122.0,0.0,0.0,248.0,493.0,0.55,9.9,61.4,8.15,4.6,8.4,16.6,0.0,0.0,73,215,7.0
2023-08-31 00:00:00,2023-08-31,0,2023-08-30 23:00:00,126.0,123.0,0.0,0.0,248.0,497.0,0.55,21.85,40.7,10.2,5.9,9.7,17.9,0.0,0.0,67,230,5.6
2023-08-31 01:00:00,2023-08-31,1,2023-08-31 00:00:00,133.0,125.0,0.0,0.0,245.0,503.0,0.55,13.85,56.7,13.1,6.3,10.45,17.7,0.0,0.0,68,259,5.9
2023-08-31 02:00:00,2023-08-31,2,2023-08-31 01:00:00,131.0,126.0,0.0,0.0,245.0,502.0,0.55,11.45,52.1,12.75,5.65,10.15,16.5,0.0,0.0,74,172,5.1
2023-08-31 03:00:00,2023-08-31,3,2023-08-31 02:00:00,129.0,125.0,0.0,0.0,244.0,498.0,0.5,3.2,63.2,6.9,4.95,10.0,15.9,0.0,0.0,78,162,4.6
2023-08-31 04:00:00,2023-08-31,4,2023-08-31 03:00:00,126.0,124.0,0.0,0.0,245.0,495.0,0.5,3.25,59.7,6.1,4.4,9.6,14.9,0.0,0.0,82,180,5.8
2023-08-31 05:00:00,2023-08-31,5,2023-08-31 04:00:00,124.0,120.0,0.0,0.0,244.0,488.0,0.5,9.35,52.3,4.85,3.75,9.65,14.3,0.0,0.0,84,191,5.9
2023-08-31 06:00:00,2023-08-31,6,2023-08-31 05:00:00,125.0,122.0,0.0,0.0,244.0,491.0,0.5,7.45,46.2,6.6,4.7,10.45,15.4,0.0,0.0,78,207,4.0
2023-08-31 07:00:00,2023-08-31,7,2023-08-31 06:00:00,126.0,127.0,0.0,0.0,240.0,493.0,0.6,16.0,48.4,7.85,5.449999999999999,10.5,15.6,0.0,0.0,78,291,3.1
2023-08-31 08:00:00,2023-08-31,8,2023-08-31 07:00:00,129.0,125.0,0.0,0.0,241.0,495.0,0.55,12.3,52.1,8.55,5.0,10.55,17.8,0.0,0.0,71,264,3.3
2023-08-31 09:00:00,2023-08-31,9,2023-08-31 08:00:00,133.0,127.0,0.0,0.0,246.0,506.0,0.55,11.3,56.5,11.35,6.0,9.1,19.8,0.0,0.0,61,245,5.2
2023-08-31 10:00:00,2023-08-31,10,2023-08-31 09:00:00,130.0,125.0,0.0,0.0,246.0,501.0,0.55,10.55,65.2,9.85,4.75,9.35,21.8,0.0,0.0,53,234,8.5
2023-08-31 13:00:00,2023-08-31,13,2023-08-31 12:00:00,133.0,130.0,0.0,0.0,248.0,511.0,0.4,7.5,,14.65,4.6,,23.4,0.5,0.0,45,238,16.2
2023-08-31 19:00:00,2023-08-31,19,2023-08-31 18:00:00,127.0,127.0,0.0,0.0,246.0,500.0,0.55,8.35,76.8,10.4,4.75,9.1,20.8,0.0,0.0,49,233,12.6
2023-08-31 20:00:00,2023-08-31,20,2023-08-31 19:00:00,127.0,125.0,0.0,0.0,246.0,498.0,0.55,24.2,42.2,11.25,5.6,9.0,19.0,0.0,0.0,57,248,6.6
2023-08-31 22:00:00,2023-08-31,22,2023-08-31 21:00:00,122.0,127.0,0.0,0.0,244.0,493.0,0.6,34.4,17.1,17.95,9.55,8.75,17.0,0.0,0.0,67,5,4.0
2023-08-31 23:00:00,2023-08-31,23,2023-08-31 22:00:00,127.0,127.0,0.0,0.0,248.0,502.0,0.7,32.9,8.5,16.700000000000003,9.25,9.25,16.4,0.0,0.0,71,17,4.9
2023-09-01 00:00:00,2023-09-01,0,2023-08-31 23:00:00,131.0,131.0,0.0,0.0,244.0,506.0,0.7,29.5,11.2,16.05,9.05,9.2,15.4,0.0,0.0,76,10,6.2
2023-09-01 01:00:00,2023-09-01,1,2023-09-01 00:00:00,135.0,130.0,0.0,0.0,242.8,507.8,0.55,21.75,21.7,12.1,8.0,10.35,15.1,0.0,0.0,77,27,4.0
2023-09-01 03:00:00,2023-09-01,3,2023-09-01 02:00:00,135.0,129.0,0.0,0.0,244.8,508.8,0.5,8.75,47.1,7.25,5.5,9.1,14.4,0.0,0.0,84,41,3.8
2023-09-01 04:00:00,2023-09-01,4,2023-09-01 03:00:00,133.0,122.0,0.0,0.0,244.4,499.4,0.5,7.4,48.3,6.6,5.2,8.8,14.1,0.0,0.0,88,52,11.0
2023-09-01 05:00:00,2023-09-01,5,2023-09-01 04:00:00,128.0,120.0,0.0,0.0,244.0,492.0,0.5,10.8,23.5,7.3,5.7,8.5,14.1,0.0,0.0,96,52,8.7
2023-09-01 06:00:00,2023-09-01,6,2023-09-01 05:00:00,125.0,117.0,0.0,0.0,245.2,487.2,0.5,13.95,26.3,8.0,6.35,8.1,13.8,0.0,0.0,97,59,4.2
2023-09-01 07:00:00,2023-09-01,7,2023-09-01 06:00:00,125.0,127.0,0.0,0.0,245.2,497.2,0.55,13.35,18.3,18.65,14.8,8.15,14.6,0.0,0.0,93,63,2.4
2023-09-01 08:00:00,2023-09-01,8,2023-09-01 07:00:00,132.0,127.0,0.0,0.0,244.0,503.0,0.55,16.7,22.8,16.35,11.3,8.6,16.8,0.0,0.0,82,17,3.8
2023-09-01 09:00:00,2023-09-01,9,2023-09-01 08:00:00,132.0,128.0,0.0,0.0,243.6,503.6,0.5,15.7,23.8,10.95,7.95,9.75,19.0,0.0,0.0,70,360,5.0
2023-09-01 10:00:00,2023-09-01,10,2023-09-01 09:00:00,127.0,124.0,0.0,0.0,244.4,495.4,0.55,13.75,41.6,16.35,11.35,15.55,21.0,0.0,0.0,58,7,5.8
2023-09-01 11:00:00,2023-09-01,11,2023-09-01 10:00:00,124.0,123.0,0.0,0.0,246.4,493.4,0.5,7.85,75.0,13.0,10.3,12.9,23.0,0.0,0.0,47,12,5.2
2023-09-01 15:00:00,2023-09-01,15,2023-09-01 14:00:00,133.0,126.0,0.0,0.0,244.8,503.8,0.45,5.9,84.8,9.5,7.4,11.1,26.4,0.0,0.0,32,357,6.8
2023-09-01 16:00:00,2023-09-01,16,2023-09-01 15:00:00,130.0,124.0,0.0,0.0,245.6,499.6,0.45,9.45,,9.35,6.75,11.6,26.5,0.0,0.0,31,3,7.2
2023-09-01 17:00:00,2023-09-01,17,2023-09-01 16:00:00,131.0,128.0,0.0,0.0,246.4,505.4,0.5,12.75,70.1,9.55,6.5,10.65,26.2,0.0,0.0,31,28,7.7
2023-09-01 20:00:00,2023-09-01,20,2023-09-01 19:00:00,134.0,130.0,0.0,0.0,228.8,492.8,0.55,15.8,55.6,16.45,12.5,10.6,20.0,0.0,0.0,59,50,11.8
2023-09-01 22:00:00,2023-09-01,22,2023-09-01 21:00:00,127.0,129.0,0.0,0.0,246.0,502.0,0.6,16.2,53.0,17.5,14.55,7.9,17.8,0.0,0.0,70,45,9.7
2023-09-01 23:00:00,2023-09-01,23,2023-09-01 22:00:00,128.0,131.0,0.0,0.0,245.6,504.6,0.6,37.7,33.9,20.6,15.6,17.5,16.6,0.0,0.0,75,38,5.9
2023-09-02 00:00:00,2023-09-02,0,2023-09-01 23:00:00,130.0,126.0,0.0,0.0,246.8,502.8,,7.0,,31.8,21.4,0.0,15.6,0.0,0.0,80,50,5.6
2023-09-02 01:00:00,2023-09-02,1,2023-09-02 00:00:00,130.0,120.0,0.0,0.0,245.2,495.2,0.6,15.9,30.0,22.3,18.75,9.75,14.7,0.0,0.0,86,57,6.0
2023-09-02 02:00:00,2023-09-02,2,2023-09-02 01:00:00,122.0,121.0,0.0,0.0,246.4,489.4,0.6,16.85,27.0,20.4,16.8,9.9,15.2,0.0,0.0,88,42,4.3
2023-09-02 03:00:00,2023-09-02,3,2023-09-02 02:00:00,125.0,120.0,0.0,0.0,247.2,492.2,0.5,12.15,32.5,18.1,15.6,9.2,14.6,0.0,0.0,91,45,4.6
2023-09-02 04:00:00,2023-09-02,4,2023-09-02 03:00:00,128.0,125.0,0.0,0.0,247.6,500.6,0.5,11.5,35.1,17.450000000000003,15.4,9.05,13.9,0.0,0.0,95,59,4.2
2023-09-02 05:00:00,2023-09-02,5,2023-09-02 04:00:00,127.0,125.0,0.0,0.0,247.2,499.2,0.5,14.9,25.1,17.1,15.35,8.55,13.3,0.0,0.0,96,51,4.6
2023-09-02 06:00:00,2023-09-02,6,2023-09-02 05:00:00,126.0,119.0,0.0,0.0,245.6,490.6,0.5,12.7,21.0,17.05,14.95,8.7,13.0,0.0,0.0,96,55,4.4
2023-09-02 07:00:00,2023-09-02,7,2023-09-02 06:00:00,126.0,121.0,0.0,0.0,245.6,492.6,0.55,15.6,22.8,19.1,16.25,8.1,14.4,0.0,0.0,91,58,4.7
2023-09-02 08:00:00,2023-09-02,8,2023-09-02 07:00:00,129.0,123.0,0.0,0.0,243.2,495.2,0.5,13.8,22.6,21.1,17.2,8.7,17.4,0.0,0.0,77,11,1.8
2023-09-02 09:00:00,2023-09-02,9,2023-09-02 08:00:00,126.0,121.0,0.0,0.0,242.4,489.4,0.45,14.4,42.4,19.1,15.35,10.1,20.3,0.0,0.0,63,360,3.6
2023-09-02 10:00:00,2023-09-02,10,2023-09-02 09:00:00,122.0,119.0,0.0,0.0,238.8,479.8,0.45,7.1,56.8,18.2,13.5,14.15,22.9,0.0,0.0,49,351,4.4
2023-09-02 14:00:00,2023-09-02,14,2023-09-02 13:00:00,133.0,123.0,0.0,0.0,243.2,499.2,0.45,4.0,100.8,9.95,6.5,10.25,27.2,0.0,0.0,30,321,4.6
2023-09-02 15:00:00,2023-09-02,15,2023-09-02 14:00:00,134.0,125.0,0.0,0.0,244.4,503.4,0.4,3.8,,11.15,6.65,,27.8,0.0,0.0,25,308,4.1
