datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),total_gen_rolling_sum_24h,pm25
2024-04-18 17:00:00,2024-04-18,-1.3741894927202432,-0.3753232836843744,1.412951722116262,-0.1852944192737351,0.3308397754971649,-0.2339423478471791,-1.4576649771860524,-0.5534022302223561,-0.2323567208168959,-1.1358260208412356,1.530310135272287,-0.2833220185030815,1.361441311790701,-2.106670657721128
2024-04-18 18:00:00,2024-04-18,-1.422476801276207,-0.0100228396832731,1.412951722116262,-0.1852944192737351,0.2574897169458147,-0.1852095753785129,-1.5223786466112732,-0.5885384071894705,-0.2323567208168959,-1.1358260208412356,1.5613676527388785,-0.2128926053165219,1.362933552385882,-1.4052779307845036
2024-04-18 19:00:00,2024-04-18,-1.3741894927202432,0.3552776043178283,1.412951722116262,-0.1852944192737351,0.904863932692462,0.2782299612292327,-0.5057284541743782,-0.8696278229263845,-0.2323567208168959,-0.569183759703892,2.306748071937073,-0.7587205575123578,1.362635104266846,-1.3435054304086744
2024-04-18 20:00:00,2024-04-18,-1.232618267331889,0.6956834267477828,1.412951722116262,-0.1852944192737351,0.0452539478448494,0.6553919260481623,0.4990380723271374,-1.1155810616961843,-0.2323567208168959,-0.3948322947385554,-0.8921762271218455,0.0160029875397962,1.3608444155526285,-0.8945118800043169
2024-04-18 21:00:00,2024-04-18,-1.0074109701638505,0.9879965333552064,1.412951722116262,-0.1852944192737351,-0.2908942783110119,0.6116958893561307,1.2192982709384637,-1.2678378285536795,-0.2323567208168959,-0.0461293648078824,-0.6954786165000998,0.5266162331423523,1.3581583824813024,-1.1198217026278534
2024-04-18 22:00:00,2024-04-18,-0.7139151063454726,1.2122962689950538,1.412951722116262,-0.1852944192737351,-0.4515062620000115,0.9303062433671696,1.2716380678810264,-1.349822241476946,-0.2323567208168959,0.2153978326401223,-0.7782986630776769,0.8435485924818696,1.35756148624323,-0.9153057696202888
2024-04-18 23:00:00,2024-04-18,-0.3721319339711308,1.3532969773563082,1.412951722116262,-0.1852944192737351,-0.1737588055691193,0.7003721159361461,0.9112333428912756,-1.3966704774330985,-0.2323567208168959,0.433337163846793,-0.7886511688998741,0.3505427001759537,1.3578599343622662,-0.3554195794862444
2024-04-19 00:00:00,2024-04-19,-0.0053534114147367,1.4013896931788383,1.412951722116262,-0.1852944192737351,-0.2669712035289734,0.8756423243416509,0.8644707739490737,-1.4435187133892509,-0.2323567208168959,0.5641007625707954,-0.850766203833057,0.4914015265490724,1.3566661418861212,-1.6571609657040018
2024-04-19 01:00:00,2024-04-19,0.3614251111416562,1.3532969773563088,1.412951722116262,-0.1852944192737351,-0.4357996095214418,0.7914077561733321,0.6257874295862997,-1.478654890356365,-0.2323567208168959,0.7384522275361319,-0.8921762271218455,0.2448985803961145,1.3035423766976728,0.3219170122386018
2024-04-19 02:00:00,2024-04-19,0.7032082835159983,1.2122962689950545,1.412951722116262,-0.1852944192737351,-0.1553755856262237,0.4670623151056195,0.3235389622759896,-1.5489272442905937,-0.2323567208168959,0.9128036925014684,-0.8921762271218455,-0.3009293717997212,1.2298256912957246,0.1995795751901498
2024-04-19 03:00:00,2024-04-19,0.9967041473343766,0.9879965333552068,1.412951722116262,-0.1852944192737351,0.0367792243980457,0.320849988247236,0.267381524406229,-1.5255031263125174,-0.2323567208168959,0.9999794249841368,-0.850766203833057,-0.4946102580627598,1.154318317179559,0.3470115157169053
2024-04-19 04:00:00,2024-04-19,1.2219114445024155,0.6956834267477828,1.412951722116262,-0.1852944192737351,0.058595303968392,0.4113512711720686,0.0920067614280177,-1.5840634212577078,-0.2323567208168959,1.130743023708139,-0.98534877952162,-0.4946102580627598,1.0803031836585746,0.3440430940345131
2024-04-19 05:00:00,2024-04-19,1.3634826698907698,0.3552776043178288,1.412951722116262,-0.1852944192737351,0.1497682278174451,0.3235847964282052,0.1526272148596971,-1.6777598931700124,-0.2323567208168959,1.3486823549148097,-0.9128812387662398,-0.5650396712493192,1.0053927057804817,0.2484589142515114
2024-04-19 06:00:00,2024-04-19,1.4117699784467337,-0.0100228396832727,1.412951722116262,-0.1852944192737351,0.2925442583890656,0.1867177256600155,0.2098358955013871,-1.771456365082317,-0.2323567208168959,1.4794459536388125,-0.7990036747220712,-0.6706837910291584,0.9295868835452796,0.2547270515960393
2024-04-19 07:00:00,2024-04-19,1.3634826698907698,-0.3753232836843744,1.412951722116262,-0.1852944192737351,0.0248625561272765,0.4156592504653086,0.151332867649173,-1.5606393032796315,-0.2323567208168959,1.087155157466805,-0.9542912620550285,-0.4593955514694801,0.8534826131910415,0.5519276612150166
