co
252.13
252.3
252.41
252.475
252.57
252.83
252.835
253.47
253.505
253.57
253.68
253.73
253.745
254.2
254.36
254.555
254.66
254.75
255.045
255.25
255.465
255.69
255.705
255.875
256.08
256.35
256.46
256.58
256.67
257.2
257.415
257.46000000000004
257.975
258.14
258.175
258.74
258.93
258.95
259.08
259.095
259.1
259.19
259.2850000000001
259.3
259.37
259.395
259.43
259.95
260.18
260.97
261.145
261.3
261.33
261.73
261.735
262.02
262.04
262.06
262.07000000000005
262.17
262.24
262.34000000000003
262.475
262.62
262.97
263.15
263.19000000000005
263.265
263.295
263.44
263.59
263.99
264.08
264.89500000000004
264.93
265.335
265.38
265.43
265.58
266.11
266.37
266.63
266.71
266.92
267.01
267.055
267.17
267.285
267.32
267.495
267.86
267.975
268.16
268.21
268.25
268.44
268.495
268.65
268.825
268.88
268.9
269.16
269.17
269.36
269.39000000000004
269.87
270.225
270.36
270.37
270.39000000000004
270.615
270.725
270.81
271.14
271.23
271.33
271.505
271.61999999999995
271.74
271.9
271.965
272.13
272.555
272.64
272.72
272.735
272.81
272.87
272.93
273.045
273.06
273.16
273.505
273.63
273.79
273.81
274.18
274.24
274.35
274.44
274.58
274.625
274.99
275.03
275.19
275.27000000000004
275.34
275.79
275.965
276.3
276.34
276.39
276.52500000000003
276.58
276.64
276.67
276.81
276.90000000000003
276.94
276.975
277.19
277.3
277.4
277.5
277.525
277.585
277.72
277.76
277.915
278.065
278.12
278.3
278.52
278.62
279.215
279.47
279.62
279.72
280.08
280.11
280.41
280.76
280.98
281.17
281.225
281.235
281.68
281.84
281.96
282.2
282.25
282.305
282.4
282.455
282.745
282.81
282.83000000000004
282.95
283.09000000000003
283.135
283.29
283.68
283.69
283.85
284.01
284.07
284.11000000000007
284.49
284.55
284.815
285.01
285.1
285.29
285.31
285.39
285.435
285.525
285.95
285.95000000000005
286.005
286.055
286.13
286.15000000000003
286.235
286.34
286.425
286.84000000000003
286.875
287.285
287.51
287.77000000000004
288.285
288.315
288.48
288.505
288.73
288.865
289.03
289.1
289.355
289.43
289.49000000000007
289.51
289.70500000000004
289.75
289.83500000000004
289.96
290.18
290.19
290.26
290.325
290.415
290.545
290.79
290.915
291.06
291.42
291.575
291.96500000000003
292.17
292.285
292.425
292.44
292.47
292.485
292.55
292.585
292.61
292.65000000000003
292.67
292.68
292.785
293.005
293.04
293.08
293.1550000000001
293.18
293.19
293.2
293.535
293.57500000000005
293.94
294.04999999999995
294.21000000000004
294.37
294.435
294.775
294.93
294.95
294.965
295.12
295.32000000000005
295.385
295.79
296.265
296.36
296.365
296.515
296.54
296.56
296.59000000000003
296.8
296.93
296.945
296.96000000000004
297.02
297.22
297.44
297.51000000000005
297.58500000000004
297.745
298.31
298.425
298.42999999999995
298.615
298.81
298.92999999999995
298.98
299.095
299.115
299.215
299.51
299.555
299.705
299.73
299.87
300.14000000000004
300.16
300.47
300.48999999999995
300.51
300.875
300.955
300.96500000000003
301.0
301.04999999999995
301.51
301.525
301.535
301.575
301.69
301.755
301.79
301.865
301.875
301.93
301.96
302.035
302.06
302.105
302.245
302.275
302.33000000000004
302.52000000000004
302.575
302.81
302.93
303.21500000000003
303.26
303.28
303.33500000000004
303.53
303.66
303.685
303.725
303.81
303.83500000000004
304.005
304.07
304.075
304.17
304.21
304.4
304.425
304.5
304.67
304.685
304.69
304.965
305.015
305.055
305.1
305.19
305.34000000000003
306.26
306.325
306.975
306.99
307.025
307.185
307.235
307.25
307.29
307.295
307.44500000000005
307.95
307.975
308.01
308.055
308.11
308.18
308.34000000000003
308.485
308.585
308.75
308.76
308.99
309.0
309.005
309.05
309.1
309.165
309.22
309.34000000000003
309.425
309.45500000000004
309.71
309.89
309.915
310.01
310.285
310.39
310.56000000000006
310.635
310.73
310.755
310.77
310.8
310.805
310.81
310.83500000000004
310.935
310.94
311.12
311.15
311.18499999999995
311.45
311.585
311.615
311.765
312.0
312.04
312.1
312.165
312.29
312.425
312.45
312.47
312.495
312.515
312.52000000000004
312.54
312.555
312.58000000000004
312.705
312.81
312.835
313.095
313.285
313.3
313.34000000000003
313.41
313.79
313.83
313.93
314.02000000000004
314.165
314.275
314.34000000000003
314.405
314.51
314.625
314.64
314.655
314.765
314.79
314.815
314.835
314.88
315.06
315.1
315.16
315.415
315.44000000000005
315.45500000000004
315.5
315.51
315.745
315.75
315.81
315.86
316.0
316.09000000000003
316.28000000000003
316.29
316.37
316.48
316.5
316.53
316.555
316.57
316.655
316.68
316.87
316.975
317.185
317.295
317.585
317.755
317.94
318.03
318.045
318.06499999999994
318.13
318.21
318.28000000000003
318.31
318.36
318.53000000000003
318.645
318.73
318.795
318.98
318.995
319.075
319.1
319.26
319.64
319.825
319.93000000000006
319.975
320.165
320.245
320.49
320.535
320.73
320.78000000000003
320.88
321.05499999999995
321.4
321.42
321.6
321.605
322.055
322.24
322.27
322.335
322.36
322.505
322.51
322.51500000000004
322.58500000000004
322.775
322.77500000000003
322.82
322.88
322.91
322.93
322.97
323.015
323.05
323.135
323.20500000000004
323.34
323.36
323.395
323.495
323.53
323.535
323.605
323.73
323.9
324.045
324.12
324.145
324.20000000000005
324.24
324.285
324.355
324.485
324.5
324.51000000000005
324.56
324.74
324.815
325.075
325.23
325.235
325.26
325.48
325.57
325.61
325.64
325.65
325.69999999999993
325.96500000000003
325.97
325.98
326.15500000000003
326.235
326.27
326.33000000000004
326.34000000000003
326.39
326.44
326.46
326.525
326.61
326.63
326.69
326.73
326.99
327.05
327.25500000000005
327.555
327.615
327.65
327.655
327.67
327.675
327.68
327.745
327.765
327.865
327.87
327.94999999999993
327.98
328.0
328.03
328.04
328.05
328.16
328.31
328.37
328.41
328.44
328.53
328.56
328.59000000000003
328.63
328.695
328.96
328.97
328.975
329.06
329.09
329.165
329.205
329.255
329.39500000000004
329.61
329.725
329.77
329.86
329.92
330.045
330.42499999999995
330.44
330.59000000000003
330.61
330.665
330.69
330.695
330.73
330.81
330.92
331.08000000000004
331.17999999999995
331.18
331.27
331.335
331.5
331.565
331.61
331.685
331.735
331.89
331.95500000000004
331.995
332.03
332.09
332.095
332.1
332.11
332.24999999999994
332.67999999999995
332.77
332.775
333.12
333.21
333.24
333.335
333.39
333.425
333.66
333.88
333.9
333.945
334.235
334.275
334.38500000000005
334.39
334.395
334.4
334.485
334.63
334.695
334.7
334.74
334.79
334.94
334.98
334.99
335.11999999999995
335.235
335.28
335.3
335.465
335.615
335.63
335.75
335.865
335.89
336.01
336.04
336.11
336.325
336.365
336.6
336.61999999999995
336.89
336.915
336.95000000000005
336.96
337.34000000000003
337.36
337.38500000000005
337.42499999999995
337.57500000000005
337.73
337.905
337.975
338.19
338.34000000000003
338.445
338.535
338.77
338.935
339.14
339.265
339.54
339.55999999999995
339.575
339.58
339.59000000000003
339.6
339.645
339.94
340.07
340.145
340.15000000000003
340.255
340.3
340.325
340.345
340.355
340.4
340.49
340.54
340.55
340.595
340.605
340.695
340.75
340.77
340.84000000000003
340.845
341.31
341.36
341.385
341.39
341.595
341.61
341.68
341.77000000000004
341.81
341.965
342.105
342.20500000000004
342.255
342.365
342.375
342.45
342.455
342.675
342.725
342.74
342.75
343.25
343.27000000000004
343.29
343.34
343.505
343.6
343.615
343.71000000000004
343.765
343.83
344.255
344.47
344.57
344.73
344.735
344.81
344.915
344.94
344.95
344.95500000000004
345.0
345.125
345.14
345.3
345.37
345.55499999999995
345.61
345.615
345.68999999999994
345.75
345.81
345.83
345.915
346.23
346.35
346.46
346.475
346.49
346.505
346.525
346.56
346.705
346.915
347.19
347.245
347.365
347.48
347.545
347.54999999999995
347.55
347.57
347.74
347.77000000000004
347.95
348.025
348.155
348.265
348.31
348.76
348.995
349.405
349.57
349.58500000000004
349.7
349.79
349.815
349.83
349.89000000000004
349.945
350.32
350.33500000000004
350.345
350.405
350.43
350.455
350.47
350.53
350.615
350.71
350.80000000000007
350.85
350.905
351.17
351.43
351.48
351.61000000000007
351.655
351.805
351.86
351.865
352.12
352.165
352.19
352.49
352.55999999999995
352.575
352.66
352.7
352.735
352.79
352.875
353.0
353.04
353.20500000000004
353.425
353.55999999999995
353.62
353.68
353.775
353.86
354.13
354.19
354.28
354.65
354.68499999999995
354.76000000000005
354.83
354.86
354.89
355.34
355.505
355.52000000000004
355.75
355.81
355.89
355.915
355.93
356.02
356.21000000000004
356.21500000000003
356.34000000000003
356.355
356.475
356.58000000000004
356.67
356.8
356.88
357.15000000000003
357.19
357.225
357.55
357.615
357.655
357.66
357.68000000000006
357.875
357.88
358.105
358.14500000000004
358.38
358.445
358.48
358.515
358.58500000000004
358.605
358.645
358.65000000000003
358.71
358.89
359.22
359.245
359.25
359.32
359.37
359.465
359.48
359.71500000000003
359.735
359.775
359.87
360.21000000000004
360.245
360.38
360.42
360.63
360.86
360.98
361.025
361.045
361.16
361.22
361.285
361.31
361.38
361.41
361.415
361.455
361.815
361.8200000000001
361.84
362.015
362.13
362.135
362.225
362.28
362.29
362.395
362.46
362.575
362.875
362.88
363.05
363.09
363.17
363.43500000000006
363.615
363.86
363.87
363.97
363.985
364.16
364.385
364.5
364.56
364.595
364.7
364.85
364.865
365.465
365.505
365.51
365.58
365.66
365.85
365.99
366.565
366.72
366.85
366.865
366.95
367.4500000000001
367.58
367.83
367.97
368.00000000000006
368.245
368.28
368.285
368.295
368.32
368.34
368.63
368.86
368.895
368.945
368.955
368.97
369.01
369.06500000000005
369.19
369.39
369.585
369.675
369.83
369.88
370.085
370.11
370.2
370.28
370.325
370.585
370.615
370.99
371.055
371.065
371.17
371.21
371.26
371.405
371.46
371.485
371.79
371.795
372.085
372.1
372.15
372.32
372.5
372.77
372.915
372.975
373.0
373.31500000000005
373.385
373.44
373.55
373.785
373.86
373.94
373.96
374.02
374.14
374.615
374.665
374.74
374.835
374.94
374.975
375.155
375.17
375.19
375.23
375.27
375.3200000000001
375.465
375.495
375.71
375.775
375.93
375.99
376.29
376.515
376.595
376.765
376.8
377.0
377.0700000000001
377.44999999999993
377.565
377.635
377.64
377.675
377.74
377.77
378.095
378.25
378.31000000000006
378.48
378.495
378.595
378.77
378.8
378.88
379.07
379.175
379.29
379.38
379.39
379.8
380.165
380.17
380.345
380.355
380.41
380.535
380.715
380.79
380.905
380.94999999999993
380.975
381.245
381.305
381.4
381.405
381.415
381.465
381.56
381.63
381.77
381.79
382.045
382.245
382.295
382.5700000000001
382.66
382.665
382.74
382.84
382.97
382.975
383.085
383.115
383.16
383.2
383.265
383.31500000000005
383.38
383.435
383.75
383.95
384.04
384.18
384.18500000000006
384.24
384.33
384.665
384.9
384.905
384.91
384.965
385.025
385.145
385.205
385.23
385.3250000000001
385.355
385.4450000000001
385.495
385.525
385.68
385.7
385.71
385.765
385.77
385.775
385.92
386.0700000000001
386.115
386.12
386.1350000000001
386.22
386.34
386.39
386.43
386.495
386.62
386.74
386.75000000000006
386.995
387.115
387.255
387.265
387.295
387.37
387.455
387.78
387.885
387.915
387.925
387.985
388.05
388.095
388.135
388.185
388.305
388.4500000000001
388.515
388.82
388.83
388.865
388.89
388.935
389.105
389.11
389.29
389.585
389.61
389.675
389.685
389.95
390.21
390.465
390.715
390.73
390.86
390.95
391.125
391.24
391.305
391.32
391.36
391.76
391.97
392.315
392.51
392.59
392.595
392.68
392.745
392.80000000000007
392.81
392.84
392.975
393.0100000000001
393.06
393.085
393.275
393.65
393.8
393.855
394.0400000000001
394.05
394.16
394.39
394.395
394.44999999999993
394.525
394.5750000000001
394.68
394.74
394.85
394.925
394.955
395.135
395.385
395.4
395.5849999999999
395.865
395.88
395.96
396.06
396.09
396.135
396.23
396.24
396.55
396.815
397.2000000000001
397.215
397.27
397.315
397.33
397.34
397.465
397.55500000000006
397.585
397.62
397.735
397.805
397.89
397.94000000000005
397.96
398.0
398.09
398.145
398.16
398.31500000000005
398.37
398.375
398.38
398.465
398.725
398.805
398.83
399.155
399.17
399.27
399.515
399.655
399.715
399.7800000000001
399.955
400.055
400.095
400.165
400.225
400.32
400.405
400.425
400.43
400.4500000000001
400.49
400.515
400.52
400.605
400.645
400.66
400.855
400.92
400.9500000000001
400.965
400.98
400.99
401.115
401.175
401.31
401.43
401.535
401.57
401.595
401.67
401.785
401.795
401.84
401.86
401.915
402.205
402.225
402.255
402.29
402.3
402.305
402.31
402.35
402.36
402.365
402.4
402.405
402.4450000000001
402.475
402.485
402.55
402.685
402.81
402.845
402.875
402.9
403.1
403.13
403.14
403.155
403.24
403.35
403.37
403.415
403.555
403.565
403.6
403.62
403.625
403.65
403.72
403.745
403.75
403.785
403.805
403.955
403.975
404.11
404.14
404.21
404.3250000000001
404.405
404.465
404.47
404.48
404.605
404.66
404.715
404.72
404.745
404.87
404.96
405.085
405.095
405.11
405.195
405.215
405.465
405.5100000000001
405.605
405.76
405.875
405.91
405.955
405.975
405.99
406.04
406.245
406.28
406.32
406.3200000000001
406.52
406.525
406.59
406.735
406.76
406.77
406.8250000000001
406.84
406.86
406.89
406.895
406.9
406.975
407.01
407.15
407.18
407.34
407.35
407.495
407.54
407.68
407.7000000000001
407.705
407.72
407.725
407.76
407.8
407.985
408.08
408.095
408.29
408.33
408.39
408.395
408.405
408.47
408.5750000000001
408.8
408.895
408.925
408.93
408.965
409.005
409.06
409.215
409.415
409.54
409.5750000000001
409.605
409.745
409.75
409.785
409.87
409.955
410.01
410.06500000000005
410.18
410.2
410.235
410.29
410.3
410.375
410.645
410.725
410.835
410.89
411.21
411.32
411.395
411.43
411.44
411.53
411.74
411.77
411.775
411.89
411.985
412.055
412.08
412.145
412.4
412.47
412.485
412.595
412.6600000000001
412.78
412.8200000000001
412.83
413.08
413.125
413.235
413.42
413.48
413.72
413.735
413.83
413.88
413.9500000000001
413.975
414.01
414.245
414.385
414.4
414.56
414.63
414.68500000000006
414.745
414.91
415.005
415.085
415.28
415.3
415.55000000000007
415.58
415.64
415.69
415.705
415.80500000000006
415.865
415.92
415.94
416.09
416.13
416.21
416.31
416.3200000000001
416.35
416.495
416.71
417.05
417.29
417.35
417.695
417.81000000000006
417.89
417.925
418.175
418.1950000000001
418.22
418.255
418.34
418.355
418.36
418.52
418.605
418.74
418.975
419.07
419.09
419.095
419.24
419.31
419.37
419.48
419.485
419.51
419.57
419.635
419.705
419.82499999999993
419.84
419.87500000000006
420.1700000000001
420.21
420.285
420.52
420.525
420.57
420.675
420.9
420.91
420.975
421.18
421.2000000000001
421.32
421.375
421.45
421.48
421.56000000000006
421.57
421.8
421.8250000000001
421.94
421.965
421.995
422.07
422.0700000000001
422.135
422.25
422.405
422.42
422.47
422.505
422.525
422.86
422.94
422.955
422.99
423.02
423.04
423.0700000000001
423.12
423.15
423.185
423.25
423.29
423.51
423.55
423.59
423.6
423.615
423.67
423.685
423.89
423.935
423.93500000000006
424.005
424.015
424.585
424.65
424.7600000000001
424.82
424.97
424.98
424.995
425.035
425.08
425.12
425.13
425.175
425.24
425.25
425.29
425.485
425.535
425.57
425.6
425.62
425.635
425.74
425.82
425.865
425.885
425.93
426.03
426.075
426.11
426.15
426.3
426.44
426.47
426.545
426.605
426.79
426.9
426.96
427.30000000000007
427.31
427.365
427.46
427.78
427.815
427.835
427.84
427.845
427.855
427.87
427.88
428.12
428.175
428.205
428.27
428.525
428.605
428.665
428.68
428.71
428.725
428.8200000000001
428.945
428.96
429.075
429.12
429.165
429.23
429.27
429.275
429.305
429.355
429.575
429.655
429.76
429.87
429.905
429.91
429.975
429.995
430.03
430.1
430.12
430.15
430.175
430.25
430.26
430.32
430.35
430.405
430.44
430.465
430.495
430.5
430.50000000000006
430.525
430.55
430.605
430.69000000000005
430.725
430.81
430.82
430.84
430.89
431.025
431.14
431.345
431.39
431.4
431.43
431.4450000000001
431.49
431.55
431.73
431.765
431.9
431.97
432.07
432.0700000000001
432.475
432.755
432.78
432.785
432.81
432.89
432.9
432.995
433.035
433.08
433.135
433.17
433.34
433.405
433.465
433.505
433.735
433.84
433.94000000000005
434.085
434.13
434.155
434.16
434.195
434.25
434.33
434.42
434.475
434.59
434.63
434.635
434.645
434.675
434.69
434.69000000000005
434.695
434.705
434.72
434.805
434.81
434.865
434.89
434.95
435.105
435.165
435.175
435.19
435.24
435.265
435.275
435.345
435.365
435.405
435.465
435.475
435.49
435.495
435.74
435.76
435.765
435.84
435.85
435.88
435.935
435.955
436.11
436.195
436.24
436.345
436.35
436.52
436.55
436.625
436.64
436.645
436.69
436.725
436.7600000000001
436.815
436.895
436.93
436.9450000000001
437.03
437.045
437.14
437.245
437.475
437.48
437.51
437.55
437.71
437.86
437.995
438.0700000000001
438.115
438.15
438.1650000000001
438.28
438.38
438.5
438.535
438.54
438.605
438.615
438.68
438.85
438.86
438.865
439.1
439.15
439.195
439.245
439.28
439.305
439.35
439.445
439.48
439.595
439.645
439.67
439.725
439.735
439.74
439.7750000000001
439.865
439.87
439.875
439.9549999999999
440.025
440.045
440.23
440.24
440.415
440.44
440.57
440.59
440.715
440.785
440.83
440.89
440.895
440.99
441.005
441.0100000000001
441.0250000000001
441.095
441.13
441.305
441.38
441.465
441.565
441.585
441.735
441.785
441.83
441.995
442.055
442.195
442.245
442.25
442.32
442.395
442.42
442.51
443.05500000000006
443.165
443.4
443.47
443.815
443.85
443.975
443.995
444.135
444.18
444.19
444.22
444.24
444.3
444.3200000000001
444.33
444.42
444.5350000000001
444.55500000000006
444.56
444.71
444.715
444.74
444.76
444.88
444.915
444.965
444.985
445.02
445.09
445.205
445.21
445.3
445.34
445.3850000000001
445.5
445.54
445.63000000000005
445.635
445.65
445.7000000000001
445.83
445.9500000000001
445.96
445.985
445.995
446.07
446.085
446.15
446.155
446.175
446.2
446.33
446.335
446.34
446.405
446.62
446.63000000000005
446.67
446.705
446.71
446.88
446.9
446.915
446.97
446.98
447.125
447.12500000000006
447.175
447.24
447.5
447.83
447.88
447.93
447.97
448.01
448.115
448.14
448.24
448.41
448.425
448.57
448.65
448.655
448.735
448.845
448.85
448.95
449.06
449.28
449.325
449.54
449.62
449.785
449.855
449.87
449.93
449.97
449.985
449.99
450.345
450.4500000000001
450.55
450.7049999999999
450.73
450.755
450.77
450.84
450.86
450.875
450.895
451.03
451.1
451.115
451.17
451.295
451.3250000000001
451.3950000000001
451.43
451.515
451.53
451.665
451.785
451.805
451.865
451.93
452.06500000000005
452.145
452.225
452.2900000000001
452.375
452.49
452.6
452.61
452.65
452.92
453.255
453.265
453.3
453.34
453.43
453.4450000000001
453.49
453.5700000000001
453.6
453.72
453.805
453.83
453.89
453.9
453.995
454.085
454.18
454.19
454.195
454.19999999999993
454.205
454.22
454.2850000000001
454.47
454.53
454.615
454.73
454.74
454.84
454.85
454.865
455.07
455.12
455.19000000000005
455.31
455.325
455.435
455.455
455.49
455.5
455.57
455.615
455.65
455.66
455.68
455.725
455.82
455.98
456.075
456.295
456.53
456.57
456.58
456.645
456.665
456.75
456.79
456.91
456.965
457.035
457.04
457.055
457.1
457.1550000000001
457.175
457.28
457.295
457.39
457.41
457.43
457.475
457.54
457.555
457.615
457.63
457.84
457.855
457.875
457.88
457.975
458.18
458.19
458.285
458.405
458.44000000000005
458.465
458.655
458.695
458.9500000000001
458.99500000000006
459.08
459.215
459.28
459.31
459.32
459.335
459.435
459.49
459.51
459.535
459.66
459.67
459.755
459.81500000000005
460.07
460.105
460.205
460.225
460.285
460.33
460.36
460.39
460.4500000000001
460.6
460.64
460.73
460.74
460.77
460.97
460.975
461.1
461.145
461.19
461.27
461.31
461.355
461.51
461.7
461.74
461.84
461.87
461.96
461.99
462.16
462.19
462.22
462.29
462.42500000000007
462.43
462.53
462.575
462.645
462.705
463.1
463.17
463.205
463.3
463.35
463.465
463.56
463.685
463.73
463.975
464.15
464.205
464.22
464.225
464.31
464.36
464.365
464.49
464.5750000000001
464.685
464.69
464.71
464.735
465.05
465.17500000000007
465.33
465.36
465.535
465.555
465.695
465.6950000000001
465.76
465.845
465.855
465.86
465.905
465.95
466.005
466.035
466.07
466.22
466.26
466.43500000000006
466.62
466.73
466.79
466.795
466.81
466.825
466.89
467.01
467.02
467.025
467.19
467.31500000000005
467.4549999999999
467.48
467.525
467.68
467.685
467.79
467.9
468.025
468.11
468.115
468.23
468.385
468.425
468.56500000000005
468.82
468.96
469.275
469.46
469.5
469.62
469.805
469.86
470.02
470.05
470.09
470.105
470.11
470.14
470.3349999999999
470.395
470.44
470.46
470.55
470.64
470.705
470.97
470.99
471.02
471.28
471.515
471.5750000000001
471.6
471.605
471.63
471.75
471.885
472.39
472.435
472.91
472.94999999999993
473.12
473.29
473.34
473.72
473.965
473.97
474.135
474.2
474.2850000000001
474.295
474.31
474.375
474.38
474.51
474.535
474.715
474.765
474.8
474.995
475.045
475.06500000000005
475.12
475.26
475.49
475.53
475.565
475.62
475.82
475.94000000000005
475.98
476.265
476.32
476.405
476.46
476.47
476.7
476.72
476.735
476.74
476.84
476.93500000000006
476.98
477.095
477.1950000000001
477.25
477.345
477.405
477.44
477.5
477.55
477.6
477.65
477.665
477.68
477.84
477.9649999999999
478.055
478.06
478.195
478.3
478.365
478.49
478.82
479.09
479.11
479.13
479.145
479.17
479.1950000000001
479.22
479.26
479.38
479.58
479.64
479.765
479.88
479.91
480.085
480.135
480.17
480.35
480.395
480.405
480.42
480.4500000000001
480.49
480.495
480.75
480.925
480.96
480.995
481.03
481.31
481.315
481.475
481.58
481.62000000000006
481.645
481.72
481.735
481.81
481.905
481.9200000000001
482.0
482.05
482.13
482.27
482.36
482.415
482.44
482.47
482.515
482.58
482.62
482.64
482.68
482.975
483.405
483.5
483.64
483.735
483.80500000000006
483.9450000000001
484.06
484.305
484.34
484.415
484.565
484.595
484.8
484.93
484.955
485.01
485.015
485.1
485.14
485.17
485.2000000000001
485.22
485.25
485.2600000000001
485.3250000000001
485.34
485.355
485.495
485.505
485.585
485.63
485.845
485.86
485.895
485.9
485.9500000000001
485.99
486.04
486.12
486.13
486.255
486.63
486.705
486.72
486.8
486.84
486.845
486.89
486.9
487.045
487.09
487.425
487.43
487.455
487.48
487.56
487.585
487.725
487.79
487.84
487.995
488.05
488.125
488.16
488.28
488.29
488.295
488.385
488.4
488.405
488.44
488.46
488.475
488.625
488.715
488.76
488.85
488.88
489.015
489.035
489.095
489.12
489.16
489.275
489.46
489.59
489.845
489.87
489.89
489.91
490.15
490.17
490.21
490.315
490.495
490.53
490.585
490.59
490.65
490.8
490.87
491.03
491.135
491.18
491.23
491.24
491.33
491.555
491.595
491.6
491.61
491.7
491.7000000000001
491.785
491.81
491.83
491.9
491.97
492.095
492.145
492.15
492.22
492.29
492.35
492.38
492.495
492.58
492.62
492.63
492.67
492.685
492.72
492.885
492.925
493.005
493.315
493.32499999999993
493.4
493.51
493.69
493.75
493.775
493.85
493.905
494.06
494.22
494.3
494.37
494.375
494.62
494.66
494.76
494.765
494.775
494.8250000000001
494.86
495.015
495.1950000000001
495.43
495.55000000000007
495.59
495.78
495.815
495.85
496.005
496.03
496.3
496.345
496.375
496.42
496.43
496.44
496.5
496.66
496.715
496.75
496.76
496.8
496.80000000000007
496.85
496.975
497.015
497.22
497.23
497.3
497.32
497.3200000000001
497.3250000000001
497.355
497.69999999999993
498.015
498.22
498.235
498.51
498.515
498.69
498.765
498.885
499.07
499.15
499.175
499.205
499.46
499.55
499.61
499.67500000000007
499.925
499.975
500.02
500.14
500.19
500.23
500.34
500.35
500.62
500.66
500.69
500.825
501.02
501.04
501.165
501.24
501.415
501.43500000000006
501.54
501.65
501.74
501.905
501.965
502.05
502.075
502.08
502.18500000000006
502.3
502.305
502.44
502.44999999999993
502.515
502.595
502.615
502.65
502.92
503.00999999999993
503.025
503.07
503.28
503.305
503.335
503.365
503.5
503.66
503.74
503.89
504.06
504.15
504.21
504.3250000000001
504.725
504.84
504.88999999999993
505.08
505.115
505.13
505.155
505.3
505.3299999999999
505.345
505.57
505.65
505.685
505.7000000000001
505.76
505.86
505.88999999999993
506.04
506.14
506.335
506.42
506.43
506.53
507.17
507.25
507.27
507.485
507.55
507.58
507.705
507.79
507.95
508.04
508.0750000000001
508.165
508.1700000000001
508.175
508.19000000000005
508.46
508.5
508.61
508.65
508.67
508.915
509.12
509.13
509.19
509.215
509.22
509.39
509.405
509.495
509.535
509.665
509.755
509.77
509.81
509.86
509.875
