pm10
-1.0
0.30086
0.349735
0.4692
0.479225
0.49255
0.55501
0.60572
0.616285
0.667135
0.67551
0.71921
0.77993
0.78344
0.88751
0.90977
0.93127
0.932535
0.99314
0.99636
1.025745
1.02707
1.02971
1.03086
1.03592
1.05986
1.06927
1.09618
1.114065
1.133115
1.13323
1.16639
1.168745
1.20051
1.24884
1.25166
1.27813
1.2804099999999998
1.283885
1.3142200000000002
1.3428
1.3455
1.3538
1.37689
1.38012
1.44285
1.45705
1.467305
1.6027
1.61138
1.613705
1.61598
1.6166900000000002
1.64082
1.648235
1.677215
1.6775250000000002
1.70361
1.7102749999999998
1.7198250000000002
1.737705
1.74156
1.758005
1.76389
1.786715
1.81056
1.849025
1.85087
1.87751
1.89198
1.8929
1.91052
1.913845
1.919925
1.92556
1.928795
1.937305
1.93775
1.943875
1.95327
1.95606
1.95778
1.959385
1.95995
1.967305
1.9983
2.006465
2.04472
2.04947
2.06339
2.072785
2.07586
2.088285
2.10197
2.108885
2.111655
2.112035
2.11623
2.11646
2.119335
2.13992
2.14544
2.154465
2.178445
2.17896
2.19008
2.1936850000000003
2.197665
2.20032
2.204795
2.20535
2.23596
2.248965
2.25716
2.290365
2.29609
2.29632
2.30623
2.311785
2.313
2.331415
2.3420300000000003
2.357385
2.35773
2.368135
2.379865
2.386845
2.4
2.40183
2.41143
2.426175
2.436675
2.439295
2.44216
2.444325
2.475965
2.47715
2.47756
2.482865
2.48963
2.54733
2.55405
2.55743
2.559345
2.573755
2.5784700000000003
2.579335
2.581405
2.584185
2.609695
2.62616
2.649025
2.65571
2.65675
2.65817
2.66179
2.66501
2.66984
2.695275
2.701925
2.7071
2.71475
2.717815
2.72332
2.74103
2.759885
2.7669
2.77485
2.79346
2.79536
2.803375
2.805825
2.816755
2.82417
2.83935
2.85792
2.86097
2.8758
2.87684
2.900585
2.901965
2.916655
2.93313
2.93325
2.94923
2.94946
2.9505
2.959295
2.962425
2.963345
2.96343
2.979765
2.98178
2.988045
2.994655
2.99598
3.0
3.004255
3.00547
3.012105
3.013
3.015355
3.01697
3.02174
3.024095
3.025305
3.02588
3.02686
3.0276050000000003
3.029045
3.030995
3.03462
3.037035
3.03968
3.04261
3.04664
3.0567
3.05799
3.058015
3.060265
3.06153
3.072455
3.07325
3.077285
3.082935
3.085565
3.089875
3.10293
3.10811
3.11299
3.1141
3.11928
3.119845
3.12456
3.1257
3.148145
3.158845
3.163245
3.16643
3.169515
3.17561
3.191015
3.19332
3.196365
3.20338
3.2162
3.23566
3.23679
3.238
3.25165
3.25715
3.26246
3.26703
3.276865
3.289865
3.2943
3.30435
3.311885
3.31729
3.322175
3.32833
3.329135
3.3373
3.339155
3.3538
3.3691
3.37688
3.38263
3.38318
3.387555
3.3948600000000004
3.39503
3.404115
3.40607
3.410265
3.4154400000000003
3.426785
3.4322850000000003
3.44517
3.446685
3.44968
3.47311
3.47406
3.478895
3.480725
3.48199
3.48422
3.489385
3.489925
3.4937
3.50152
3.509455
3.5236
3.53309
3.53798
3.55
3.55344
3.560395
3.565575
3.57247
3.574145
3.5742
3.6
3.60042
3.601475
3.60203
3.614105
3.616805
3.623025
3.64769
3.648975
3.668155
3.66907
3.67184
3.674195
3.688735
3.689655
3.692765
3.69288
3.695125
3.70277
3.714975
3.72589
3.73434
3.73568
3.743535
3.74638
3.75084
3.75285
3.763375
3.76591
3.77327
3.776505
3.7812
3.78327
3.78787
3.79686
3.808935
3.815355
3.81559
3.81709
3.818935
3.81972
3.827830000000001
3.832045
3.833065
3.833525
3.8364
3.85181
3.87901
3.887
3.887345
3.88935
3.893225
3.894245
3.89712
3.90471
3.90494
3.906725
3.90772
3.914945
3.91643
3.930065
3.93599
3.94613
3.95255
3.96669
3.972215
3.974455
4.00526
4.01005
4.032125
4.033625000000001
4.040695
4.0457
4.05398
4.05892
4.06278
4.07675
4.08032
4.10113
4.10602
4.1093
4.12965
4.13425
4.13449
4.13462
4.136205
4.141665
4.14277
4.14305
4.145405
4.15
4.151525
4.156735
4.16346
4.16484
4.170590000000001
4.173465
4.173715
4.18077
4.18301
4.185765
4.2017
4.2037700000000005
4.2179150000000005
4.219465
4.225215
4.233665
4.23614
4.24039
4.25
4.2504
4.25086
4.25103
4.25673
4.270585
4.27502
4.278745
4.29548
4.301465
4.313905
4.32279
4.3262
4.32998
4.332745
4.339355
4.34379
4.34631
4.35
4.36219
4.367005
4.36814
4.407785
4.40924
4.412085
4.41266
4.41985
4.4215800000000005
4.4298
4.432214999999999
4.43592
4.43785
4.44119
4.442685
4.4458400000000005
4.45
4.458685
4.484075000000001
4.489825
4.49213
4.493625
4.50203
4.50351
4.51047
4.512025
4.51409
4.52329
4.52393
4.5241
4.5356
4.5417000000000005
4.54515
4.5471
4.554055
4.55515
4.55565
4.56366
4.56722
4.57723
4.592
4.59448
4.5954
4.5991
4.60006
4.602755
4.603619999999999
4.6312750000000005
4.63782
4.65831
4.65951
4.66199
4.669285
4.674925
4.67915
4.68044
4.683605
4.68498
4.690625
4.69746
4.69994
4.709195
4.711315
4.71252
4.714605
4.71701
4.722189999999999
4.73293
4.7518
4.7574950000000005
4.76134
4.76399
4.76583
4.76815
4.76928
4.77003
4.78066
4.788945
4.78963
4.7908
4.805385
4.80986
4.81781
4.8289
4.829945
4.8346
4.83822
4.8392
4.85
4.861225
4.863635
4.86519
4.8684
4.87652
4.88135
4.88497
4.88519
4.8898
4.89417
4.89487
4.89532
4.89537
4.89623
4.9082
4.90831
4.92315
4.92367
4.92406
4.93131
4.931775
4.9333
4.93835
4.94833
4.95
4.9526
4.95386
4.96375
4.96432
4.96615
4.96685
4.973805
4.97766
4.98204
4.9855
4.98772
4.99353
4.9972650000000005
5.002095
5.0038800000000005
5.009975
5.01181
5.01814
5.02206
5.02239
5.02415
5.02843
5.0316
5.05045
5.0505
5.05086
5.0564800000000005
5.059365
5.06161
5.0692
5.076965
5.07972
5.08225
5.086225
5.09128
5.0953
5.096
5.1
5.10226
5.11175
5.11315
5.114795
5.118415000000001
5.126875
5.1273
5.143725
5.147055
5.14745
5.151485
5.160045
5.16787
5.179024999999999
5.182015
5.20243
5.20283
5.20576
5.20721
5.207495
5.21019
5.215825
5.226005
5.238135
5.23888
5.23928
5.24186
5.2423850000000005
5.24274
5.24895
5.25055
5.25875
5.26792
5.280515
5.28827
5.29322
5.29558
5.296325
5.31174
5.316565
5.317365000000001
5.31851
5.333015
5.344855
5.345205
5.34545
5.347155
5.350485
5.350665
5.35164
5.35577
5.36383
5.36445
5.365495
5.36579
5.36821
5.369695
5.37648
5.3795850000000005
5.3818850000000005
5.390515000000001
5.39678
5.398505
5.4
5.40787
5.410915
5.4124
5.413225000000001
5.413625
5.4142600000000005
5.428405
5.42857
5.429785
5.43307
5.44065
5.442830000000001
5.445995
5.449999999999999
5.45031
5.45514
5.46129
5.47222
5.47233
5.476985
5.4837750000000005
5.48378
5.4924
5.495105000000001
5.50114
5.507115
5.50758
5.5227
5.52874
5.53173
5.53415
5.53673
5.53938
5.546735
5.550015
5.556335
5.55657
5.56611
5.576639999999999
5.58359
5.587095
5.589285
5.59791
5.599925
5.60061
5.60366
5.604585
5.60872
5.60971
5.61085
5.61245
5.61551
5.61798
5.6190750000000005
5.62028
5.62065
5.62068
5.623215
5.62344
5.62592
5.62995
5.63649
5.6374200000000005
5.638095
5.64
5.64317
5.643395
5.64977
5.653575
5.65708
5.65937
5.66075
5.66122
5.661735
5.663634999999999
5.66444
5.6722
5.676285
5.681345
5.681635
5.682775
5.683120000000001
5.6838
5.68491
5.69434
5.69618
5.70255
5.70721
5.70917
5.71195
5.71285
5.71388
5.719984999999999
5.720735
5.721885
5.72378
5.723834999999999
5.72701
5.72752
5.72964
5.7316
5.73235
5.73252
5.73769
5.73936
5.74092
5.74529
5.74908
5.75098
5.75461
5.755235
5.75736
5.75873
5.761735
5.76197
5.76517
5.76575
5.771274999999999
5.791169999999999
5.79721
5.8014
5.80268
5.80611
5.823545
5.82394
5.82544
5.8335
5.839635
5.84056
5.841065
5.84177
5.845335
5.848095
5.85
5.8518300000000005
5.852695
5.85765
5.85816
5.858385
5.85902
5.861775
5.863905
5.86484
5.868515
5.871145
5.87133
5.87339
5.87644
5.8773
5.87777
5.88168
5.89082
5.89547
5.898065
5.91308
5.91642
5.918595
5.918875
5.92595
5.928715
5.930785
5.93255
5.933484999999999
5.934
5.936465
5.9371100000000006
5.93723
5.93751
5.94228
5.94665
5.947335
5.95241
5.953725
5.96241
5.965680000000001
5.968675
5.96988
5.97408
5.97695
5.986325
5.9867
5.988975
5.989025
5.98988
5.990245
5.990925000000001
5.99713
5.9973600000000005
6.000755
6.00099
6.00162
6.01645
6.02232
6.022775
6.03894
6.0407150000000005
6.04406
6.04457
6.058715
6.0605
6.064640000000001
6.066599999999999
6.07675
6.076825
6.0776900000000005
6.08068
6.089589999999999
6.09535
6.1
6.1051
6.10545
6.10552
6.110175
6.11024
6.110925
6.112945
6.118405
6.119095
6.1212800000000005
6.1233450000000005
6.12583
6.1265
6.12928
6.134155
6.13503
6.136685
6.141685
6.14221
6.142265
6.148815000000001
6.14945
6.15
6.15721
6.158415000000001
6.162045
6.16436
6.166075
6.1678
6.16854
6.17182
6.1755
6.176425
6.176765
6.182055
6.18515
6.18648
6.18816
6.192525
6.205455000000001
6.20724
6.21
6.2104
6.21722
6.21799
6.22201
6.2238
6.22519
6.23069
6.24363
6.254965
6.264164999999999
6.27578
6.27806
6.28268
6.28349
6.285845
6.29556
6.3
6.301655
6.30281
6.314185
6.314535
6.31489
6.315964999999999
6.31855
6.33582
6.3368400000000005
6.33745
6.339090000000001
6.340005
6.34099
6.3438
6.34576
6.345985000000001
6.3459900000000005
6.348165
6.349265
6.353574999999999
6.354495
6.356859999999999
6.3595500000000005
6.3646
6.37561
6.37807
6.38371
6.38399
6.388535
6.3916450000000005
6.39555
6.3963
6.39632
6.39665
6.39907
6.4
6.40113
6.40429
6.41171
6.414244999999999
6.41506
6.41591
6.4199
6.4278
6.431545
6.43224
6.434305
6.44138
6.44248
6.442525
6.443505
6.449999999999999
6.45
6.452645
6.456099999999999
6.46121
6.46754
6.47059
6.470825
6.47185
6.47283
6.4772
6.4799050000000005
6.48048
6.482380000000001
6.48255
6.48433
6.48456
6.48542
6.490024999999999
6.49474
6.496405
6.496985
6.509395
6.511535
6.51637
6.51842
6.51883
6.526655
6.5274
6.5304
6.53637
6.53855
6.54465
6.545624999999999
6.5485
6.54948
6.5497
6.55052
6.55638
6.5581
6.57208
6.574439999999999
6.576965
6.58536
6.589035
6.589625
6.59651
6.59806
6.6
6.60267
6.60386
6.6217
6.627
6.63458
6.6356
6.635955000000001
6.636355
6.639190000000001
6.640039999999999
6.64252
6.642685
6.644515
6.64791
6.64961
6.651425000000001
6.65471
6.654935
6.66368
6.66418
6.66539
6.666025
6.667415
6.667875
6.66971
6.672195
6.673055
6.67461
6.683975
6.68472
6.68862
6.688750000000001
6.69023
6.690585
6.69117
6.692075
6.694265
6.698230000000001
6.698865
6.698925
6.69927
6.6999450000000005
6.701335
6.704395
6.70542
6.70674
6.70715
6.708584999999999
6.71163
6.71165
6.71322
6.71554
6.718705
6.72956
6.7308900000000005
6.73231
6.741645
6.74383
6.74544
6.747285
6.75142
6.75769
6.758265
6.77069
6.771255
6.774895
6.776035
6.777010000000001
6.780055
6.783105000000001
6.783385000000001
6.79162
6.792295
6.793505
6.7942
6.79616
6.797295
6.797845
6.801335
6.80365
6.80432
6.80754
6.8104700000000005
6.815655
6.82076
6.833584999999999
6.83688
6.83791
6.83904
6.84319
6.8438
6.844225
6.84502
6.84509
6.8523
6.85618
6.85704
6.8604400000000005
6.86228
6.864405
6.86585
6.8693550000000005
6.86949
6.871880000000001
6.87318
6.87929
6.88062
6.88325
6.885854999999999
6.89288
6.897530000000001
6.897705
6.9
6.900805
6.90639
6.90714
6.907475
6.90769
6.910945
6.91129
6.912245
6.91593
6.9188600000000005
6.9196100000000005
6.92242
6.925465
6.92582
6.926114999999999
6.95106
6.95134
6.95957
6.964404999999999
6.9651
6.96964
6.97107
6.974755
6.9786
6.98142
6.98372
6.9858
6.988474999999999
6.99085
6.99097
6.99108
6.99343
6.99843
6.99895
7.0
7.00051
7.0042
7.00661
7.00759
7.01045
7.01384
7.01402
7.01736
7.025575
7.026275
7.02985
7.032885
7.03424
7.0350150000000005
7.03576
7.038349999999999
7.04392
7.04538
7.046335000000001
7.0495
7.05457
7.05939
7.06409
7.0661000000000005
7.0754
7.078485
7.078775
7.08469
7.085654999999999
7.08717
7.088825
7.09425
7.09677
7.104995000000001
7.113
7.11729
7.12069
7.12494
7.12855
7.129605
7.13356
7.134715
7.14155
7.142989999999999
7.14357
7.1436850000000005
7.146675
7.15
7.15474
7.15506
7.1553
7.155755000000001
7.157489999999999
7.15921
7.171805
7.17486
7.17646
7.184855000000001
7.18542
7.185945
7.19099
7.192735000000001
7.193484999999999
7.201535
7.205675
7.20584
7.208885
7.20925
7.212350000000001
7.213150000000001
7.213545
7.21751
7.21855
7.22711
7.23904
7.246
7.24639
7.246465
7.246555
7.24891
7.25
7.25055
7.252649999999999
7.25299
7.25559
7.256845
7.260294999999999
7.26063
7.263129999999999
7.2657
7.265874999999999
7.26724
7.26743
7.267605
7.271789999999999
7.274035
7.274265
7.27864
7.286165
7.286569999999999
7.28892
7.293535
7.294035
7.3
7.30065
7.30141
7.308775000000001
7.311624999999999
7.312050000000001
7.312335
7.313364999999999
7.31458
7.31842
7.31954
7.320785
7.32165
7.326855
7.32975
7.330745
7.33851
7.33969
7.346545000000001
7.34678
7.34953
7.34994
7.350055
7.35368
7.35495
7.357185
7.36092
7.36236
7.36482
7.3736
7.37369
7.377594999999999
7.382125
7.38219
7.38738
7.38753
7.38887
7.39065
7.39237
7.394325
7.39705
7.4
7.40571
7.41055
7.412955
7.416805
7.423075
7.42887
7.43406
7.436244999999999
7.43717
7.44061
7.44225
7.446535
7.447979999999999
7.449820000000001
7.450505
7.452059999999999
7.454775
7.45853
7.465565
7.46619
7.47166
7.47187
7.474375
7.474435
7.47856
7.47955
7.481035
7.482189999999999
7.48367
7.48511
7.48891
7.491785
7.49227
7.496335
7.49658
7.500365
7.501799999999999
7.50512
7.50627
7.5099
7.51652
7.518525
7.51924
7.52066
7.52233
7.523595
7.527735
7.530769999999999
7.53289
7.533704999999999
7.53505
7.53528
7.53779
7.541074999999999
7.547419999999999
7.54895
7.556475
7.55791
7.558434999999999
7.56258
7.56481
7.57206
7.5762
7.583725
7.584315
7.58891
7.58897
7.597849999999999
7.6
7.600015
7.6022
7.603109999999999
7.608745
7.60946
7.611395
7.61185
7.612349999999999
7.61331
7.61379
7.61392
7.61748
7.618354999999999
7.61921
7.624375
7.62462
7.62479
7.625450000000001
7.638005
7.641985
7.64329
7.650325
7.650785
7.652445
7.661815000000001
7.66427
7.66699
7.67073
7.67235
7.67338
7.674754999999999
7.680525
7.68179
7.6866
7.689545000000001
7.691700000000001
7.69212
7.69258
7.69371
7.69586
7.697555
7.698840000000001
7.70179
7.70219
7.702475
7.70407
7.70408
7.70592
7.70763
7.709835
7.71001
7.712300000000001
7.71528
7.71639
7.71892
7.71973
7.72018
7.72559
7.72996
7.73041
7.73328
7.73512
7.73663
7.741705
7.74215
7.74457
7.748189999999999
7.74887
