so2
-1.0
0.0
8e-05
0.15749
0.2
0.26717
0.28521
0.29049
0.38893
0.4
0.41419
0.43682
0.48423
0.5
0.50905
0.58105
0.59309
0.63032
0.67183
0.69258
0.7
0.7172
0.72224
0.7431
0.75464
0.7967
0.8
0.8519
0.94858
0.96325
0.9813
1.0
1.01523
1.03035
1.03964
1.05341
1.06215
1.08064
1.08286
1.1
1.13414
1.13502
1.14509
1.2
1.24872
1.24874
1.25459
1.26264
1.28373
1.3
1.30938
1.31652
1.3322
1.35554
1.36404
1.38444
1.40534
1.42957
1.43242
1.4331
1.43558
1.44678
1.452
1.45222
1.45369
1.479
1.48495
1.489
1.5
1.504455
1.50679
1.5146
1.52918
1.54239
1.55431
1.58056
1.58823
1.59181
1.59578
1.599205
1.6
1.6114
1.61898
1.639995
1.64166
1.65594
1.68986
1.69372
1.7
1.70037
1.70502
1.71316
1.72804
1.73418
1.7414999999999998
1.74685
1.75606
1.7695
1.77261
1.778555
1.82724
1.8353
1.850925
1.8513
1.85432
1.85765
1.89367
1.9
1.91112
1.91364
1.915805
1.92971
1.93421
1.94825
1.95285
1.9536
1.96221
1.96395
1.96814
1.99776
2.00646
2.01841
2.03167
2.03851
2.05763
2.0641350000000003
2.08541
2.095025
2.12023
2.13725
2.14431
2.148655
2.15793
2.16068
2.16261
2.17443
2.174715
2.190615
2.19423
2.19454
2.19811
2.2
2.2012
2.20925
2.21656
2.218
2.24295
2.24789
2.25706
2.26111
2.26664
2.26929
2.2699
2.27437
2.27621
2.2829
2.283395
2.285675
2.297495
2.30989
2.31763
2.32726
2.32738
2.338595
2.36506
2.36655
2.39234
2.3943250000000003
2.39437
2.40249
2.408295
2.42961
2.429845
2.43279
2.43405
2.43434
2.44383
2.45
2.46754
2.47476
2.48247
2.48607
2.48625
2.48704
2.49326
2.5
2.5035800000000004
2.52253
2.52581
2.53036
2.532575
2.55508
2.55702
2.56118
2.56886
2.570365
2.58056
2.58316
2.59105
2.5914
2.59192
2.59257
2.602425
2.60319
2.60441
2.61499
2.6236
2.63124
2.633
2.63329
2.63856
2.64311
2.6495800000000003
2.660985
2.66477
2.66764
2.6798
2.682765
2.68482
2.68765
2.69034
2.69531
2.69802
2.69828
2.71633
2.72238
2.73491
2.75769
2.759355
2.76435
2.77573
2.776675
2.77914
2.77947
2.79651
2.79884
2.79997
2.80689
2.824985
2.82662
2.835985
2.844615
2.84578
2.86238
2.86384
2.86811
2.870325
2.8786
2.88383
2.884215
2.8922
2.904595
2.91127
2.91416
2.93052
2.93373
2.93522
2.958125
2.96601
2.97318
2.981685
2.98878
2.98972
2.993335
3.0096100000000003
3.01963
3.0298100000000003
3.034745
3.04626
3.04862
3.05486
3.05534
3.05596
3.06528
3.070225
3.08519
3.08796
3.09491
3.10215
3.105305
3.1072
3.1150200000000003
3.12381
3.13017
3.13388
3.13808
3.139925
3.14049
3.14269
3.14383
3.158745
3.16887
3.17063
3.17506
3.192655
3.19286
3.206415
3.213515
3.21359
3.21854
3.22928
3.231665
3.23506
3.246455
3.2479750000000003
3.25289
3.25549
3.25883
3.26314
3.26771
3.28475
3.28619
3.28688
3.29549
3.29924
3.304115
3.30745
3.30801
3.31401
3.33032
3.33778
3.33884
3.33917
3.35537
3.365755
3.36789
3.373125
3.38125
3.399605
3.4
3.40121
3.40259
3.40374
3.41212
3.42143
3.42767
3.42937
3.43222
3.462555
3.476095
3.476945
3.47878
3.47949
3.48243
3.48822
3.4885
3.49023
3.495715
3.514885
3.52127
3.53579
3.54003
3.54174
3.5449900000000003
3.54715
3.55017
3.55305
3.554355
3.557935
3.56061
3.56196
3.57154
3.58618
3.5940950000000003
3.5969
3.610645
3.6138
3.616955
3.64068
3.64512
3.648625
3.64978
3.65141
3.66706
3.67522
3.68517
3.69313
3.69882
3.70187
3.71259
3.71342
3.72424
3.72639
3.72695
3.73836
3.7457
3.75374
3.75477
3.75687
3.757565
3.76512
3.76575
3.76663
3.768605
3.76867
3.79511
3.7978
3.799645
3.80338
3.804755
3.80522
3.80725
3.81234
3.81428
3.81966
3.819825
3.826685
3.83316
3.834955
3.838155
3.84483
3.84701
3.85265
3.8539
3.864025
3.86907
3.87165
3.87198
3.876565
3.88808
3.89221
3.901625
3.90244
3.90662
3.911215
3.91202
3.92035
3.92243
3.92914
3.92927
3.93431
3.93494
3.93633
3.94607
3.951925
3.953555
3.958065
3.95823
3.95831
3.96352
3.9659
3.97194
3.97709
3.97759
3.985745
3.98808
3.99793
4.00459
4.01422
4.01898
4.01927
4.01947
4.022375
4.022774999999999
4.02389
4.04392
4.05152
4.05158
4.05162
4.05504
4.06316
4.06585
4.069775
4.07157
4.07492
4.0774
4.079035
4.08049
4.08998
4.09583
4.10386
4.111025
4.112855
4.11612
4.11669
4.118595
4.12011
4.12419
4.12636
4.12812
4.130175
4.131825
4.13532
4.136105000000001
4.13629
4.13675
4.14316
4.14606
4.14715
4.14734
4.147895
4.14834
4.151575
4.15205
4.15635
4.15903
4.16764
4.16774
4.16826
4.174329999999999
4.176270000000001
4.1763
4.185065
4.187035
4.19006
4.193020000000001
4.20939
4.21477
4.21705
4.219925
4.23135
4.234435
4.23623
4.24508
4.256295
4.256575
4.25789
4.26623
4.27193
4.280775
4.28188
4.298365
4.3027
4.30485
4.308135
4.313885
4.31844
4.32531
4.329615
4.3296600000000005
4.33213
4.335325
4.336705
4.339705
4.342595
4.348034999999999
4.35075
4.351425
4.35291
4.35786
4.36325
4.363285
4.36894
4.37461
4.37476
4.37501
4.37575
4.378555
4.39228
4.39279
4.39391
4.403985
4.406420000000001
4.409515
4.40975
4.4103200000000005
4.41218
4.414264999999999
4.41525
4.426455
4.4365950000000005
4.440635
4.445905
4.45314
4.462615
4.46538
4.47243
4.47392
4.47468
4.47476
4.475210000000001
4.476055
4.4798
4.481035
4.49362
4.49952
4.510395
4.510415
4.513795
4.517505
4.517855
4.51841
4.51935
4.52715
4.534945
4.53879
4.540745
4.543355
4.5439050000000005
4.546575
4.55598
4.556745
4.564295
4.57043
4.57929
4.582319999999999
4.582505
4.583880000000001
4.587115000000001
4.5894900000000005
4.59586
4.597905
4.601935
4.604865
4.622565
4.6291400000000005
4.62932
4.63479
4.636925
4.63844
4.63938
4.64533
4.64777
4.65026
4.65095
4.65208
4.65347
4.654565
4.6578
4.65815
4.66121
4.66924
4.67633
4.67753
4.67765
4.6838750000000005
4.6869700000000005
4.694765
4.70247
4.70618
4.71939
4.72056
4.72619
4.73033
4.732435000000001
4.75
4.76117
4.763855
4.7651900000000005
4.76677
4.794885
4.79842
4.8006
4.810345
4.811685
4.81531
4.815745
4.81891
4.822645
4.82514
4.8282
4.83053
4.83209
4.83464
4.839505
4.84489
4.859159999999999
4.862915
4.86494
4.865115
4.881815
4.88341
4.89323
4.896465
4.898045
4.89928
4.901745
4.90471
4.90817
4.917675
4.918815
4.93102
4.93199
4.933540000000001
4.93945
4.940335
4.944885
4.959565
4.965255
4.965949999999999
4.96729
4.972025
4.97332
4.9765
4.986454999999999
4.98653
4.988600000000001
5.001605
5.01013
5.01377
5.04144
5.045605
5.05141
5.05142
5.05219
5.05741
5.057825
5.070835000000001
5.07316
5.079395
5.08233
5.08357
5.0885750000000005
5.093575
5.09654
5.0987100000000005
5.1016
5.102395
5.10599
5.11034
5.112315000000001
5.12087
5.12221
5.122255
5.12703
5.127775
5.12812
5.14507
5.147970000000001
5.149629999999999
5.152295
5.1556
5.1604
5.165995
5.1676
5.16983
5.178845
5.184165
5.185835
5.18639
5.19753
5.1984
5.2
5.2026900000000005
5.213555
5.218445
5.218675
5.23206
5.23815
5.24475
5.24621
5.263515
5.273685
5.289375
5.29017
5.29573
5.29654
5.30235
5.30602
5.31003
5.31019
5.31547
5.31586
5.32126
5.32618
5.3309
5.332745
5.336365
5.337070000000001
5.34731
5.36944
5.37252
5.37259
5.38085
5.381605
5.38666
5.388785
5.39393
5.39412
5.4
5.4003
5.40377
5.406554999999999
5.40796
5.41079
5.41102
5.413615
5.41725
5.4185
5.419560000000001
5.426585
5.43045
5.43476
5.434795
5.437115
5.44262
5.45245
5.465045
5.467685
5.4825
5.488619999999999
5.491575
5.49236
5.493425
5.49913
5.499285
5.50201
5.50465
5.51644
5.51691
5.520955000000001
5.52337
5.5335
5.534025000000001
5.53425
5.5352
5.53583
5.53902
5.54551
5.550765
5.56575
5.567855
5.5755
5.5782
5.58068
5.5832250000000005
5.59493
5.59495
5.5972
5.59853
5.60325
5.6037300000000005
5.61045
5.613365
5.61798
5.62487
5.63543
5.6357
5.639005
5.64408
5.65
5.65723
5.65855
5.66065
5.660745
5.66196
5.6652
5.66625
5.667655
5.6694
5.672945
5.67382
5.67635
5.6777
5.67868
5.68011
5.6802
5.6847
5.68768
5.69012
5.690849999999999
5.69533
5.7
5.700189999999999
5.70328
5.70991
5.71124
5.71408
5.716255
5.71693
5.7191
5.72275
5.72493
5.72568
5.73349
5.73434
5.7375
5.74039
5.74042
5.74475
5.74478
5.747305
5.7543
5.75808
5.76173
5.78294
5.78487
5.78579
5.7896
5.792555
5.79385
5.793939999999999
5.7966750000000005
5.798285
5.799005
5.8
5.802135
5.80231
5.8029
5.8031
5.803789999999999
5.8063400000000005
5.80805
5.81111
5.81245
5.81552
5.81587
5.81885
5.8251
5.82703
5.82825
5.82965
5.837915
5.8382
5.84133
5.8474
5.84767
5.85015
5.8534
5.8561
5.856685000000001
5.8614
5.8669
5.86872
5.873775
5.87957
5.88115
5.886984999999999
5.89065
5.891705
5.894
5.897325
5.89825
5.90184
5.906
5.90725
5.90745
5.907745
5.91114
5.914205000000001
5.91555
5.91775
5.91895
5.9261
5.926355
5.9378
5.94429
5.94606
5.946565
5.946645
5.95539
5.95695
5.96175
5.96205
5.9733
5.973485
5.9737
5.97815
5.97994
5.98655
5.987640000000001
5.98902
5.9904
5.996370000000001
6.00003
6.0012
6.002140000000001
6.009180000000001
6.01095
6.0119
6.01428
6.01545
6.019080000000001
6.02936
6.0311
6.038745
6.041745
6.04245
6.0439
6.049305
6.05163
6.052994999999999
6.05386
6.0708
6.07462
6.07725
6.08173
6.083
6.08761
6.09025
6.0907
6.09654
6.09738
6.098714999999999
6.10105
6.10398
6.10479
6.1052
6.10705
6.11065
6.1141700000000005
6.12207
6.123375
6.1281
6.13122
6.1339
6.13661
6.13872
6.13934
6.139855000000001
6.14004
6.146649999999999
6.15
6.15627
6.15842
6.16105
6.16175
6.164194999999999
6.16495
6.16787
6.1687
6.174245
6.18229
6.18238
6.18895
6.194835
6.19495
6.197705
6.19815
6.1982
6.20385
6.20534
6.2084150000000005
6.21091
6.21145
6.21295
6.214745000000001
6.21755
6.22386
6.22499
6.22539
6.228769999999999
6.23096
6.23141
6.231585
6.232
6.2323
6.23681
6.238525
6.2438
6.24445
6.2484
6.25217
6.253185
6.26396
6.26436
6.267
6.272205
6.2731
6.278705
6.2835
6.29411
6.29474
6.3
6.3005
6.30075
6.302
6.30345
6.30461
6.30645
6.31705
6.31745
6.32062
6.32917
6.33046
6.3308
6.3324
6.3355
6.338935
6.344185
6.34633
6.34945
6.3497
6.350295
6.3555
6.356535000000001
6.357415
6.36385
6.3693
6.36947
6.371364999999999
6.37273
6.37375
6.37443
6.37991
6.380845
6.38395
6.3876
6.38816
6.39734
6.40081
6.402430000000001
6.404535
6.409
6.41426
6.414315
6.42099
6.42259
6.42741
6.427685
6.42845
6.43678
6.436915
6.440805
6.4431
6.445755
6.44703
6.44835
6.45823
6.463185
6.465
6.47012
6.4747
6.4756
6.475874999999999
6.47605
6.4771
6.47955
6.48364
6.48429
6.4877
6.48773
6.49135
6.492
6.49335
6.49737
6.500995
6.50573
6.506265
6.507210000000001
6.51075
6.51444
6.51605
6.51715
6.5184
6.5206
6.52349
6.52601
6.526965
6.52935
6.531905
6.5338650000000005
6.53835
6.53845
6.55095
6.552135
6.55624
6.55655
6.56031
6.5615
6.563415
6.56458
6.568605
6.56925
6.57074
6.5716
6.57285
6.57322
6.5742400000000005
6.57851
6.5814900000000005
6.589125
6.59175
6.5936
6.597
6.5988
6.6
6.6064
6.60768
6.6092
6.61078
6.612045
6.61326
6.61443
6.6173
6.61835
6.62064
6.62085
6.621325
6.62134
6.62152
6.6236
6.63469
6.63584
6.63675
6.638599999999999
6.6398
6.64056
6.6417
6.6497
6.64995
6.65
6.653025
6.65375
6.65455
6.6561900000000005
6.65649
6.6566
6.65667
6.662115
6.66335
6.66443
6.6704
6.671
6.673945
6.6744900000000005
6.67715
6.6772100000000005
6.682065
6.68667
6.690965
6.69509
6.69874
6.70316
6.70528
6.70964
6.71037
6.71476
6.715199999999999
6.7176800000000005
6.718215
6.7199
6.719985
6.72775
6.72835
6.73295
6.73605
6.73885
6.74345
6.75
6.75375
6.753895
6.75413
6.75855
6.759825
6.766655
6.7673
6.7683
6.76875
6.770635
6.7713
6.77932
6.78062
6.78595
6.78885
6.797790000000001
6.79862
6.80025
6.80204
6.8042
6.81099
6.811855
6.812935
6.81615
6.8169
6.81839
6.8209
6.826784999999999
6.8336
6.834045
6.8345
6.83965
6.84216
6.84425
6.84474
6.84545
6.85072
6.85488
6.85655
6.85713
6.8582
6.85907
6.860215
6.86287
6.86675
6.86743
6.868865
6.869605
6.86993
6.876
6.89001
6.8923
6.9
6.90469
6.90805
6.91013
6.9144
6.92306
6.92515
6.9268600000000005
6.9327
6.9352100000000005
6.94
6.94185
6.94341
6.94719
6.94925
6.9498
6.95
6.95343
6.962
6.965
6.969375
6.97165
6.97218
6.97845
6.9834
6.986524999999999
6.9922
6.99607
6.99665
6.9979
6.9992
7.0
7.002265
7.0031
7.00352
7.0059
7.00989
7.010385
7.0123
7.01335
7.01363
7.0189
7.0204
7.02086
7.02133
7.021475000000001
7.02645
7.02698
7.0302
7.03374
7.035915
7.0472
7.0564
7.0604
7.062069999999999
7.0654
7.0707
7.07107
7.071529999999999
7.0756
7.0764
7.0788150000000005
7.079095
7.08125
7.08566
7.096235
7.1
7.1025
7.10435
7.10532
7.10798
7.11165
7.11305
7.11496
7.12085
7.12138
7.1228
7.12625
7.13005
7.13135
7.13395
7.13439
7.13513
7.1472
7.1475
7.149435
7.15123
7.162780000000001
7.166285
7.1732
7.1763
7.178
7.18109
7.19306
7.2001
7.2052
7.20755
7.21405
7.21571
7.2167
7.2179
7.22284
7.22725
7.2292
7.23245
7.23725
7.24144
7.24847
7.25
7.2502
7.252445
7.252644999999999
7.26049
7.27129
7.27235
7.27434
7.27616
7.27933
7.2902
7.29537
7.299245000000001
7.30214
7.30314
7.30465
7.31159
7.31616
7.319694999999999
7.32191
7.32204
7.32365
7.32513
7.326385
7.32755
7.33307
7.33385
7.341985
7.3431
7.344104999999999
7.375065
7.37568
7.37993
7.38235
7.39919
7.41695
7.41806
7.42475
7.42775
7.43157
7.43352
7.435575
7.44305
7.447145
7.45041
7.451359999999999
7.452949999999999
7.45348
7.453795
7.456194999999999
7.45922
7.46039
7.46273
7.472619999999999
7.47795
7.478
7.47846
7.491589999999999
7.49207
7.49311
7.4935
7.49408
7.5
7.5037
7.504949999999999
7.505800000000001
7.50662
7.507275
7.507495
7.511150000000001
7.51347
7.5182
7.529619999999999
7.53065
7.530849999999999
7.532349999999999
7.53398
7.541399999999999
7.5481
7.55
7.56367
7.572800000000001
7.573665
7.574215000000001
7.57792
7.58641
7.58742
7.587895
7.59256
7.593299999999999
7.595599999999999
7.59581
7.6
7.60442
7.60485
7.6159
7.617055000000001
7.619
7.61928
7.636100000000001
7.64101
7.64555
7.660955
7.67473
7.67681
7.68099
7.6815
7.68395
7.69216
7.69715
7.697905
7.69984
7.7
7.703950000000001
7.70671
7.706795
7.71461
7.717635
7.72273
7.73536
7.7491
7.75
7.751305
7.751435
7.75214
7.753970000000001
7.75465
7.761150000000001
7.76355
7.7645
7.7781
7.784005
7.791805
7.79203
7.8
7.80077
7.802735
7.80405
7.8091
7.81008
7.814500000000001
7.81507
7.81684
7.81786
7.823845
7.82855
7.836304999999999
7.839230000000001
